// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B4406E
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
25056		30.750466	-14.178137	-4.181571	1.029092	-4.142909	0.087741	-1.695557	0.362793	0.182861
25057		25.015718	-10.587473	-6.202401	1.470489	-3.845830	-0.472651	-1.676025	0.351563	0.237305
25058		21.227801	-6.939974	-4.353029	1.961163	-3.280220	-0.944170	-1.669434	0.340332	0.276611
25059		20.026492	-3.286088	-0.697754	2.592246	-2.890637	-1.037088	-1.651855	0.329346	0.313721
25060		19.146659	1.019194	3.745189	2.574186	-2.920874	-0.700292	-1.632568	0.327148	0.350586
25061		18.465106	3.977431	7.587305	1.181029	-3.388924	-0.258599	-1.621826	0.324707	0.398193
25062		18.934432	4.152036	8.394147	-0.498464	-3.610891	-0.201799	-1.587158	0.311523	0.459229
25063		17.932364	4.078965	11.495930	-1.961371	-3.653784	-0.206438	-1.569580	0.291504	0.513916
25064		14.845879	5.080691	11.721808	-4.171337	-3.518418	-0.101406	-1.547607	0.264648	0.575439
25065		11.585114	6.537614	9.968222	-5.449738	-2.850533	-0.151602	-1.531494	0.222656	0.624268
25066		7.917253	5.142323	3.424469	-5.857507	-1.990495	-0.476300	-1.517334	0.173828	0.662354
25067		5.041538	0.369993	-2.006170	-5.135447	-1.367756	-1.031915	-1.514160	0.129395	0.676514
25068		3.626734	-4.184253	2.268107	-3.656240	-0.786819	-1.496222	-1.504150	0.078369	0.693115
25069		1.140686	-8.545855	8.340417	-2.372223	-0.608641	-1.788944	-1.505371	0.034180	0.698730
25070		-0.803269	-11.639569	9.855848	-1.213525	-0.598214	-1.619236	-1.500244	0.005371	0.706055
25071		1.253633	-12.083137	11.460586	-0.477724	-0.198287	-0.895299	-1.495850	0.000732	0.708252
25072		4.524172	-8.423187	10.443285	-0.228349	0.710801	0.183667	-1.510986	0.003174	0.690918
25073		4.017630	-3.714425	7.579547	-0.228321	1.517406	0.703298	-1.526123	0.009766	0.666748
25074		1.065375	-0.401527	6.009294	-0.185843	1.882090	0.675226	-1.537354	0.022949	0.640381
25075		0.467293	2.155284	5.993088	0.031709	2.000300	0.491062	-1.548096	0.027588	0.609863
25076		1.754998	3.501366	5.711465	0.101076	2.229959	0.179346	-1.572021	0.029785	0.581543
25077		3.276818	4.424839	5.055359	0.104020	2.525817	0.084898	-1.591553	0.034180	0.551025
25078		4.573692	4.812644	5.029434	0.170114	2.846213	0.168403	-1.606445	0.038574	0.503418
25079		5.397612	4.180738	5.129286	0.204367	3.090460	0.348648	-1.625977	0.043213	0.464355
25080		6.124252	2.690481	4.947062	0.024328	3.221506	0.525939	-1.649658	0.047607	0.414307
25081		7.472068	0.293506	3.422332	-0.539594	3.274405	0.661990	-1.671387	0.058838	0.372803
25082		10.415243	-2.626231	-0.197183	-1.387765	3.328085	0.772677	-1.693115	0.065430	0.316162
25083		16.077379	-6.096213	-4.464511	-1.754949	3.204287	1.160922	-1.708496	0.083252	0.285400
25084		27.767640	-11.189018	-6.944773	-0.685383	2.637652	2.360401	-1.716064	0.129883	0.245117
25085		35.563461	-15.230957	-6.675118	0.984101	2.713931	3.670930	-1.723877	0.194336	0.189453
25086		24.558184	-12.362615	-5.004707	2.994764	3.821291	2.424109	-1.732910	0.234375	0.114990
25087		19.704213	-8.235508	-2.870962	5.421375	3.159966	0.994536	-1.741699	0.252197	0.047363
25088		22.936005	-4.189688	-1.506124	6.073531	2.870948	0.487637	-1.739258	0.263428	-0.013184
25089		26.548285	-0.137115	0.082499	4.934728	3.455192	0.794519	-1.739014	0.279053	-0.095703
25090		28.147464	0.864813	0.520482	3.759540	3.621130	0.968369	-1.732178	0.290283	-0.171387
25091		28.678221	-0.727196	0.770631	2.232207	3.583235	0.843405	-1.727539	0.303711	-0.245117
25092		26.851398	-3.578965	-0.576269	1.184711	3.763024	0.702814	-1.713867	0.308350	-0.322754
25093		23.416148	-5.728604	-1.762044	1.062214	3.545363	0.649824	-1.687256	0.315430	-0.387207
25094		19.602642	-7.122881	-2.648977	1.073023	3.018931	0.498418	-1.675781	0.311035	-0.445313
25095		16.957537	-5.958395	-2.093821	1.204847	2.650936	0.260713	-1.653564	0.315674	-0.494873
25096		14.338205	-3.625203	-1.507997	1.052330	2.345568	0.159422	-1.629150	0.311279	-0.543945
25097		11.623256	-1.307673	-1.707089	0.844981	1.851338	0.079787	-1.615479	0.304932	-0.578369
25098		8.999877	0.952881	-2.284486	0.702819	1.290633	0.131484	-1.599609	0.293945	-0.601563
