// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B44073
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
24971		-13.387752	-4.683162	19.607306	2.124545	-1.551797	0.584533	0.980469	-0.694336	0.683105
24972		-10.662595	-5.136576	16.846155	1.406876	-2.310632	-0.267463	1.021973	-0.698730	0.681152
24973		-7.105082	-6.860802	13.701617	0.992076	-2.801579	-0.880881	1.065186	-0.694092	0.670654
24974		-4.842023	-7.899607	11.348828	0.969866	-3.115199	-1.266027	1.119141	-0.687500	0.649414
24975		-4.440111	-6.525802	10.565143	0.977303	-3.418029	-1.516052	1.175537	-0.683105	0.626221
24976		-5.307473	-4.041274	10.405216	0.492515	-3.867218	-1.810613	1.233887	-0.672119	0.585693
24977		-5.537255	-4.097270	9.873153	-0.218895	-4.475652	-2.121524	1.298828	-0.667969	0.530273
24978		-5.039426	-4.747247	9.318962	-0.868129	-5.029501	-2.291051	1.372314	-0.659180	0.455811
24979		-5.874742	-4.818508	9.081780	-1.399309	-5.493129	-2.344662	1.434814	-0.648438	0.364014
24980		-7.548026	-4.309982	9.046699	-1.905306	-5.916038	-2.393080	1.504150	-0.648438	0.261719
24981		-9.240686	-4.077649	9.231038	-2.435084	-6.255344	-2.474243	1.566406	-0.631348	0.131348
24982		-10.730883	-4.309548	9.049614	-2.845540	-6.535151	-2.615618	1.619873	-0.607666	-0.005615
24983		-11.008950	-4.270801	9.383361	-3.094323	-6.728712	-2.815204	1.659912	-0.575439	-0.159912
24984		-11.092750	-3.205374	10.218086	-3.346122	-6.731050	-3.027382	1.693115	-0.530273	-0.310303
24985		-12.456267	-1.930467	10.941413	-3.682056	-6.688203	-3.260044	1.701904	-0.467773	-0.471680
24986		-14.043953	-0.936463	11.597920	-3.964574	-6.685624	-3.538173	1.697510	-0.403076	-0.630859
24987		-15.823095	-0.120114	12.811294	-4.101994	-6.642454	-3.768081	1.692871	-0.323242	-0.792725
24988		-20.592311	2.198890	14.626488	-4.113158	-6.679797	-3.995958	1.655029	-0.230713	-0.948486
24989		-26.341514	4.445430	15.303812	-4.016986	-6.922067	-4.238569	1.617188	-0.133545	-1.106445
24990		-30.450310	5.459825	13.568833	-3.688033	-7.189828	-4.439332	1.544434	-0.025879	-1.260498
24991		-33.601562	6.450938	9.675223	-3.039901	-7.143889	-4.493665	1.458496	0.082031	-1.397461
24992		-35.935398	10.844227	5.211597	-2.414414	-6.634368	-4.433799	1.364014	0.181152	-1.510742
24993		-38.326411	15.054790	-0.227865	-2.280796	-5.768072	-4.228019	1.270020	0.276123	-1.604980
24994		-37.955097	13.070455	-8.091928	-2.325394	-4.782137	-3.542186	1.189209	0.355957	-1.664307
24995		-37.757325	13.290215	-16.594580	-1.960217	-3.551101	-2.501544	1.126709	0.418457	-1.710693
24996		-36.950205	15.524687	-23.021617	-1.445745	-2.116215	-1.740008	1.088379	0.461670	-1.726563
24997		-36.553718	15.678870	-24.819794	-0.734619	-0.834257	-1.344427	1.078857	0.485352	-1.733398
24998		-36.334688	15.702087	-23.371552	0.001281	0.032812	-1.208024	1.078613	0.494141	-1.733643
24999		-34.563539	15.574698	-20.808895	0.325426	0.669243	-1.255203	1.098145	0.500732	-1.718750
25000		-29.502904	13.327300	-17.717264	0.387106	1.546575	-1.404044	1.126465	0.498779	-1.695068
25001		-20.763640	2.900096	-17.297583	1.245550	2.662925	-1.387012	1.179199	0.481689	-1.653809
25002		-18.803293	7.511624	-15.616040	2.645417	4.066044	-0.700509	1.265381	0.432129	-1.596924
25003		-0.961499	-3.485856	-7.908479	3.282812	5.389159	0.751862	1.369873	0.356689	-1.515869
25004		0.356331	-2.536609	17.136097	2.462821	6.368891	3.492153	1.488037	0.253418	-1.408691
25005		-41.670746	-0.565315	28.363905	2.427270	6.311932	4.502630	1.578369	0.143311	-1.303711
25006		-54.904425	9.317578	24.689247	3.201432	2.842375	2.684156	1.595703	0.069824	-1.246826
25007		-16.111300	-1.732582	17.669734	2.196976	1.015098	2.387795	1.597412	0.017822	-1.218018
25008		-13.661218	13.665460	9.135879	1.134948	-0.635386	1.369841	1.574219	-0.003906	-1.213623
25009		-16.909410	10.830902	7.334274	0.780456	-0.970528	0.413299	1.555176	-0.019043	-1.200684
25010		-6.722933	-1.052188	13.170057	0.666702	-0.823345	0.002931	1.541748	-0.008301	-1.181641
25011		0.223098	-4.540123	14.276687	0.591465	-0.355153	-0.074602	1.529053	-0.014648	-1.164551
25012		-8.776902	-1.550781	9.441089	0.619986	-0.316531	-0.058254	1.513916	-0.019043	-1.143066
25013		-8.356802	-2.977908	9.256759	0.509642	-0.073191	0.070326	1.502930	-0.014648	-1.117676
25014		-7.315739	-2.713943	9.590261	0.416642	0.031824	0.006876	1.498779	-0.021240	-1.087646
25015		-6.950632	-1.070502	10.747643	0.266616	0.217315	0.015007	1.500977	-0.018799	-1.057617
25016		-5.004807	-5.358790	10.508383	0.134703	0.492805	0.067438	1.490234	-0.018799	-1.023438
25017		-6.664415	-2.671359	11.444226	0.217356	0.654551	0.159493	1.492676	-0.025146	-0.978516
25018		-8.980733	-0.372046	11.686234	0.194817	1.063188	0.200588	1.490723	-0.031494	-0.927002
25019		-4.792408	-0.769406	14.606211	0.419354	1.776027	0.221040	1.499512	-0.031250	-0.864990
25020		-6.142354	-2.829646	17.075185	0.101602	2.945151	0.274518	1.506348	-0.044189	-0.787842
25021		-3.500908	-1.510611	16.903082	-0.117325	4.069080	0.351530	1.519531	-0.041748	-0.693604
25022		1.166840	-2.943851	16.891260	-0.308032	5.233204	0.454299	1.534912	-0.045654	-0.584473
25023		0.256963	-0.747682	14.813439	-0.589283	6.345040	0.954499	1.544434	-0.062500	-0.462158
25024		-4.190343	0.106549	11.820043	-0.610740	7.161067	1.459732	1.555908	-0.079590	-0.322998
25025		-3.495616	-0.603410	10.446139	-0.444250	7.534077	1.542904	1.539307	-0.098633	-0.190186
25026		-4.028668	-2.761073	7.575722	-0.262127	7.991467	1.692288	1.524902	-0.120117	-0.048584
25027		-13.343278	-7.140442	6.632729	0.237889	8.340020	1.887366	1.493408	-0.147949	0.086426
25028		-23.644615	-5.275313	4.793199	0.723718	7.662080	1.866298	1.457031	-0.160889	0.191162
25029		-20.511340	-6.007060	4.722974	0.713156	6.645194	1.825933	1.412109	-0.180176	0.283203
25030		-13.306147	-5.213661	6.690157	0.893276	5.924943	2.334185	1.371582	-0.206055	0.351807
25031		-11.310103	-2.199763	7.635398	0.628029	5.202186	2.415833	1.328857	-0.223389	0.411865
25032		-7.097267	-1.611373	6.149953	0.411171	4.938717	2.486624	1.292725	-0.245117	0.463379
25033		-7.627942	-1.065708	6.701682	0.325505	4.651819	2.440283	1.250000	-0.271240	0.514893
25034		-5.357454	0.269871	8.061819	0.209226	4.646729	2.453683	1.200928	-0.292969	0.562012
25035		-7.651525	5.702883	12.947788	-0.421257	4.729604	2.617281	1.160400	-0.323242	0.598633
25036		-13.335710	7.643846	17.948874	-1.759406	4.260210	2.951285	1.124756	-0.360107	0.618408
25037		-14.116929	2.353425	18.862221	-2.684651	3.484560	3.496452	1.084961	-0.410156	0.640381
25038		-14.637860	-3.110508	18.866561	-2.757069	2.748407	4.016147	1.047363	-0.464355	0.643066
25039		-13.677015	-5.499393	18.762980	-2.488552	2.146452	4.197115	1.012207	-0.516602	0.648193
25040		-12.417733	-6.866605	18.420264	-2.113045	1.843904	4.070584	0.983154	-0.568848	0.644531
25041		-11.388502	-8.234291	17.896573	-1.683726	1.640513	3.739729	0.962891	-0.616455	0.647461
25042		-11.131502	-9.829992	17.549607	-1.101701	1.536540	3.298680	0.942139	-0.649170	0.652100
25043		-12.852864	-10.516091	17.757534	-0.425296	1.389924	2.838517	0.919189	-0.681641	0.669678
25044		-14.661924	-10.830925	17.522119	0.227190	1.001829	2.323030	0.906982	-0.703369	0.691406
25045		-15.576977	-10.854273	17.418636	0.869724	0.366587	1.732262	0.909424	-0.716309	0.700195
25046		-16.245876	-9.353270	16.715648	1.284234	-0.454048	1.034103	0.927246	-0.724854	0.706787
25047		-15.648046	-8.746765	15.564184	1.490924	-1.388068	0.247401	0.946777	-0.731201	0.715576
25048		-14.050607	-8.199640	13.679749	1.539509	-2.265114	-0.464591	0.985840	-0.731201	0.705078
25049		-12.126177	-7.398708	11.230375	1.539512	-3.136602	-1.095828	1.037598	-0.715820	0.692383
25050		-9.046869	-6.846831	9.366701	1.509593	-3.917645	-1.561275	1.104736	-0.707031	0.666748
25051		-6.015095	-4.952578	7.772254	1.277778	-4.486317	-1.929739	1.169189	-0.689697	0.632813
25052		-3.788222	-3.639457	6.665884	0.748454	-4.785395	-2.259995	1.238281	-0.676514	0.587891
25053		-2.905652	-3.780700	5.724839	0.142643	-4.961023	-2.512191	1.307129	-0.661377	0.523926
25054		-3.089434	-4.168655	5.314008	-0.372923	-5.126281	-2.640817	1.374023	-0.646240	0.453369
25055		-4.960653	-4.083134	5.490070	-0.823127	-5.334882	-2.667942	1.447266	-0.628906	0.370117
25056		-7.947636	-3.680397	5.710423	-1.267590	-5.716870	-2.704561	1.513916	-0.613770	0.269775
25057		-9.444487	-3.619071	5.676149	-1.653835	-6.191481	-2.805693	1.575928	-0.585693	0.152100
25058		-9.094315	-3.848441	5.544320	-1.961373	-6.504943	-2.967231	1.624756	-0.555420	0.019043
25059		-8.954767	-4.023834	5.602908	-2.152644	-6.582560	-3.147337	1.669189	-0.523193	-0.115967
25060		-9.605583	-3.534051	6.174165	-2.306993	-6.540362	-3.344202	1.704346	-0.467041	-0.264160
25061		-10.647258	-2.804033	7.014520	-2.477093	-6.471345	-3.568444	1.722168	-0.415527	-0.401855
25062		-12.184613	-2.097439	8.222769	-2.681877	-6.342526	-3.801949	1.732910	-0.346436	-0.546143
25063		-15.502510	-1.516161	9.571741	-2.862314	-6.238885	-4.028221	1.719482	-0.262207	-0.686768
25064		-19.918738	-0.688541	10.657698	-2.980075	-6.267938	-4.236423	1.706055	-0.184570	-0.835693
25065		-25.584619	0.503682	11.183860	-3.065078	-6.439093	-4.426026	1.674805	-0.091797	-0.976318
25066		-30.295292	2.223694	9.678968	-3.063955	-6.777110	-4.669435	1.621338	0.018066	-1.124023
25067		-32.675813	3.348538	6.179727	-2.800194	-7.042059	-4.890702	1.541992	0.128174	-1.260986
25068		-32.526531	6.696725	2.293735	-2.275009	-6.878421	-4.972557	1.451904	0.227295	-1.382813
25069		-32.798154	13.052100	-1.329915	-2.001721	-6.142030	-4.832734	1.364014	0.333008	-1.483398
25070		-33.885433	17.168819	-5.820691	-2.392301	-5.119672	-4.263497	1.278809	0.421387	-1.555908
25071		-33.876102	13.716390	-11.488407	-2.859600	-4.099686	-2.944202	1.208984	0.499268	-1.600342
25072		-35.394350	12.910698	-16.908425	-2.814659	-3.172358	-1.169414	1.163818	0.557617	-1.627441
25073		-36.055638	17.753395	-19.940584	-2.710013	-2.245662	-0.028845	1.129883	0.603027	-1.634766
25074		-36.223858	18.148816	-20.373000	-2.855437	-1.318212	0.276858	1.122070	0.648438	-1.631348
25075		-37.314331	9.547906	-21.452457	-2.167374	-0.872221	0.121509	1.108398	0.672363	-1.627441
25076		-27.710820	7.571427	-22.135512	-0.078216	-0.057993	-0.201307	1.126221	0.655029	-1.618408
25077		-18.345945	4.445321	-21.981781	2.421271	1.882871	-0.250089	1.171143	0.605469	-1.593994
25078		-21.903746	9.244002	-16.444122	3.715881	3.914231	0.108519	1.260498	0.525635	-1.544922
25079		-3.289066	-9.324850	3.206739	3.961582	4.630951	1.903420	1.354736	0.421875	-1.478516
25080		-3.412217	3.275008	29.639750	2.900665	5.435885	4.514497	1.460449	0.309814	-1.388428
25081		-30.027927	5.389101	26.339199	2.488181	5.465886	4.415247	1.541748	0.206055	-1.290039
25082		-37.325260	-1.011699	22.662483	3.065902	4.339382	4.198216	1.586426	0.095947	-1.219482
25083		-18.587183	0.763191	12.683780	2.594119	1.990019	3.431925	1.595215	0.022217	-1.173340
25084		-21.790876	18.021564	9.124888	2.096373	-0.027961	1.788221	1.579102	-0.020996	-1.159912
25085		-19.915703	8.404467	7.616683	1.082084	-1.165597	1.026987	1.555908	-0.042725	-1.151123
25086		-2.748677	-5.199055	13.082240	0.912725	-1.095402	0.368231	1.543213	-0.058105	-1.137939
25087		-4.902494	-3.057634	10.997475	0.956240	-0.800798	0.214853	1.519775	-0.066650	-1.127197
25088		-11.609751	2.194378	10.060953	0.932526	-0.811457	0.095987	1.502686	-0.077637	-1.114258
25089		-6.392472	-2.495727	10.791867	0.729017	-0.489666	0.074918	1.489990	-0.090576	-1.088623
25090		-7.888076	-2.090166	10.082677	0.677462	-0.333783	0.110157	1.481689	-0.101318	-1.064941
25091		-5.316564	-0.685270	10.675605	0.529566	-0.116619	0.097270	1.466797	-0.112061	-1.034912
25092		-6.303350	-2.913177	10.696835	0.449365	0.095608	0.132500	1.458252	-0.114258	-1.000732
25093		-8.510165	-2.418329	10.757665	0.399177	0.267289	0.151285	1.445557	-0.120605	-0.964355
25094		-8.240993	-1.336677	10.552739	0.364766	0.466838	0.162566	1.437256	-0.131348	-0.921387
25095		-6.491994	-3.002970	12.181329	0.419465	0.716791	0.215627	1.428711	-0.137939	-0.878418
25096		-7.433997	-6.166531	13.478430	0.853988	1.485325	0.299160	1.427002	-0.150635	-0.814209
