// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B4406D
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
24861		-4.036780	-0.494175	12.283326	-3.545389	4.118626	0.493020	-1.633789	-0.247314	-0.457031
24862		-14.414902	-5.196159	1.854521	-6.934240	-3.428785	-1.339128	-1.649902	-0.249512	-0.388428
24863		-1.194478	-3.055369	-19.045859	-0.876589	-5.017537	-0.727585	-1.663818	-0.256104	-0.304688
24864		7.610674	3.146868	-18.305224	4.330179	-4.206282	1.311170	-1.685059	-0.240234	-0.206543
24865		12.646784	6.642039	-8.190891	4.422017	-4.566854	0.616262	-1.690186	-0.244629	-0.107422
24866		28.179851	7.853846	0.354108	0.995108	-6.029188	-0.822836	-1.685303	-0.269287	0.009277
24867		50.432845	12.407709	-5.714768	-0.477877	-6.213758	-1.450736	-1.671875	-0.284912	0.102539
24868		35.511785	13.787878	-2.297158	0.389280	-2.927461	0.188088	-1.660889	-0.280273	0.143311
24869		15.138866	14.148313	2.308078	-0.495930	-1.890352	0.468690	-1.654541	-0.275635	0.179932
24870		12.413072	10.518299	2.785849	-2.765669	-3.523731	0.202526	-1.636230	-0.284668	0.236328
24871		17.127921	3.728525	4.115462	-4.026070	-3.916717	0.165678	-1.616211	-0.289063	0.284180
24872		20.094700	-4.670393	8.300367	-3.020772	-3.264460	-0.226387	-1.602051	-0.311279	0.327881
24873		18.764119	-10.370328	13.916733	-1.513059	-3.454364	-0.537383	-1.576904	-0.324707	0.377930
24874		16.532264	-12.236494	15.507998	0.574623	-4.303649	-0.840869	-1.556641	-0.333496	0.443115
24875		13.970361	-12.713985	10.278289	2.462968	-3.787695	-0.882718	-1.532227	-0.328857	0.503662
24876		10.791710	-10.324784	1.899813	3.975021	-2.439246	-0.485477	-1.512695	-0.312988	0.540039
24877		6.949233	-5.173837	-1.427014	5.169446	-1.393330	0.032912	-1.504883	-0.279297	0.569580
24878		3.998664	-0.868846	6.924239	4.958582	-0.760553	0.328865	-1.501465	-0.247559	0.590332
24879		2.273149	1.078069	13.886465	3.766000	-0.162217	0.601542	-1.500244	-0.220459	0.587402
24880		1.019162	3.836128	12.105990	3.171988	0.578999	1.202757	-1.506104	-0.175537	0.584229
24881		-0.006316	6.553082	10.789863	2.958980	0.815365	1.252243	-1.518311	-0.144043	0.568115
24882		0.505304	7.528451	8.388736	2.569811	1.112250	0.802554	-1.523682	-0.121582	0.552490
24883		0.896297	7.931207	4.603325	2.200902	1.735558	0.391120	-1.537842	-0.096924	0.528076
24884		0.882782	8.486935	1.859571	1.837668	1.964098	-0.031671	-1.549072	-0.096924	0.500000
24885		1.590324	8.562712	1.150651	1.152152	1.922376	-0.355308	-1.564697	-0.096924	0.471680
24886		2.988560	7.276294	2.353508	-0.034010	1.992773	-0.485640	-1.582275	-0.106201	0.435059
24887		4.251508	3.095030	4.004113	-1.799129	2.326903	-0.585654	-1.594971	-0.124268	0.398682
24888		4.893927	-3.239980	3.419593	-3.509105	2.722956	-0.703988	-1.612061	-0.149170	0.351807
24889		5.179444	-8.364681	1.350000	-4.192152	2.841133	-0.591561	-1.624512	-0.174072	0.304932
24890		5.386497	-10.834851	0.658119	-3.797179	2.917703	-0.325714	-1.644287	-0.183105	0.248779
24891		6.044266	-10.848137	1.360980	-2.907030	3.038266	-0.041056	-1.655029	-0.190186	0.197266
24892		7.812816	-8.298721	1.655946	-1.703006	3.094054	0.259692	-1.670898	-0.185791	0.151611
24893		11.470500	-3.785980	1.192114	-0.316530	3.057787	0.480388	-1.680176	-0.169922	0.101807
24894		17.222637	1.082550	0.093605	0.721485	2.944470	0.337665	-1.697998	-0.165527	0.062500
24895		27.966688	6.633105	-1.040311	1.090272	2.720482	-0.311198	-1.702148	-0.172363	0.017578
24896		36.769976	10.573401	-1.549618	0.807720	3.037552	-1.307080	-1.705566	-0.195068	-0.044434
24897		29.691534	11.611199	1.108491	-0.460868	4.161316	-0.667951	-1.707275	-0.199707	-0.119629
24898		22.853930	12.671627	1.683195	-2.598919	4.126079	0.209100	-1.700684	-0.181885	-0.197266
24899		21.869325	10.071193	-0.110971	-3.937168	4.021902	-0.042511	-1.693359	-0.184082	-0.281006
24900		24.043510	5.303270	0.171542	-3.985078	4.266903	-0.436557	-1.677246	-0.177490	-0.366943
24901		25.815351	2.179318	0.783084	-4.017288	4.546689	-0.299656	-1.663574	-0.166260	-0.455322
24902		25.538891	0.933172	0.497184	-3.307520	4.635474	0.017011	-1.627930	-0.141602	-0.545654
24903		23.350556	0.803916	0.829633	-2.161793	4.516444	0.341591	-1.600830	-0.127930	-0.618652
24904		20.005737	0.488304	2.178798	-1.255775	4.076779	0.681253	-1.569336	-0.107666	-0.691650
24905		17.010386	-0.080078	3.384766	-0.942730	3.394127	0.881966	-1.531494	-0.085205	-0.745361
24906		14.364097	-0.636727	2.942214	-1.105095	2.806115	0.995104	-1.509277	-0.062744	-0.797363
24907		11.423046	-1.514963	0.933584	-1.309902	2.264392	1.134675	-1.478271	-0.037842	-0.827393
24908		9.167095	-2.009526	-1.316708	-1.390276	1.643302	1.095266	-1.458984	-0.006348	-0.851563
24909		7.160580	-2.359232	-3.090567	-1.091547	0.948411	0.948371	-1.443848	0.016357	-0.862793
24910		5.733397	-2.313133	-4.010863	-0.468889	0.355715	0.822365	-1.430664	0.029785	-0.871338
24911		4.442410	-2.185491	-4.534845	0.338760	-0.020638	0.652925	-1.419189	0.027588	-0.869141
24912		2.586276	-1.719690	-4.998046	1.259212	-0.226381	0.388290	-1.414307	0.011719	-0.870605
24913		0.382455	-1.176164	-5.218483	2.170706	-0.424226	0.081052	-1.411377	-0.003906	-0.863770
24914		-1.305196	-0.819077	-5.106958	2.820226	-0.684811	-0.211240	-1.410400	-0.035400	-0.845947
24915		-3.190742	-0.636409	-4.777282	3.354521	-1.009790	-0.334509	-1.418457	-0.066895	-0.834473
24916		-5.119559	-0.398993	-5.484740	3.738834	-1.329805	-0.413200	-1.417236	-0.109863	-0.805420
24917		-7.485647	-0.097067	-7.780695	4.363757	-1.676034	-0.518010	-1.434326	-0.147949	-0.783203
24918		-10.408042	1.934821	-8.350301	4.646089	-2.213482	-0.640899	-1.448975	-0.193115	-0.732910
24919		-12.481283	9.837311	-5.335522	1.570629	-3.032086	-0.073800	-1.476563	-0.186279	-0.681885
24920		-9.939273	16.192023	-5.075742	-2.428736	-3.515247	0.686589	-1.509521	-0.154785	-0.627197
24921		-2.367107	14.476648	-4.255649	-4.264789	-4.315584	0.160366	-1.542480	-0.127686	-0.553223
24922		5.907833	8.250996	-2.023229	-4.009390	-5.296417	-0.682140	-1.579102	-0.127686	-0.465576
24923		13.892498	2.853519	5.845379	-1.769316	-4.719531	-1.086178	-1.594727	-0.138916	-0.401123
24924		21.231950	0.142470	20.017790	0.984502	-1.054707	-1.003636	-1.596436	-0.159180	-0.406982
24925		24.018233	1.790314	34.664584	1.394205	2.966197	-0.605589	-1.582031	-0.175049	-0.460205
24926		23.963125	1.695413	36.043521	-0.050287	4.598117	-0.269632	-1.565918	-0.170654	-0.537354
24927		12.474869	0.159774	22.171796	-3.194352	3.723005	0.174736	-1.557617	-0.143555	-0.587402
24928		0.829386	-4.810480	-4.588433	-4.804478	0.240102	0.225992	-1.560547	-0.123291	-0.585938
24929		-4.250404	-15.017332	-30.797323	-0.935680	-1.088367	-0.477087	-1.569336	-0.127930	-0.566406
24930		-2.252386	-20.467950	-37.528653	3.502726	-1.364362	0.407223	-1.589844	-0.130127	-0.525879
24931		3.398157	-13.237252	-18.130763	3.570887	-2.135870	1.898002	-1.606201	-0.121094	-0.496338
24932		15.881258	-7.023390	29.627370	0.765604	2.161479	-0.063427	-1.589844	-0.125732	-0.558350
24933		17.072929	1.805107	16.394024	-8.840051	0.823816	-2.951715	-1.605957	-0.125732	-0.521973
24934		17.146005	7.945174	-32.288755	3.615528	-5.749307	-0.698840	-1.636963	-0.159424	-0.424805
24935		21.431988	13.769593	-34.779117	11.773792	-3.381303	1.243536	-1.645508	-0.181885	-0.357666
24936		14.336406	13.519902	-16.582295	10.594779	-0.258454	1.332356	-1.647461	-0.193115	-0.348877
24937		5.800778	6.673536	7.146820	0.574187	-0.167828	-0.382407	-1.643066	-0.199707	-0.316406
24938		10.595710	3.754866	5.926558	-3.327299	-4.232035	-0.524957	-1.659668	-0.190674	-0.230957
24939		25.028233	8.885806	-6.311011	-0.662442	-4.925682	1.758262	-1.677002	-0.154541	-0.143799
24940		32.675820	13.691018	-7.567061	0.985744	-4.405505	0.971637	-1.670654	-0.152100	-0.066406
24941		28.446407	14.539536	-4.008931	-0.579431	-3.208364	-0.057699	-1.673584	-0.145508	-0.021484
24942		16.956514	10.876024	-2.107733	-2.141175	-3.022700	0.677852	-1.667236	-0.140869	0.045166
24943		12.938004	8.101056	-2.053651	-2.478214	-4.436503	0.647904	-1.649902	-0.127197	0.114014
24944		14.841849	4.854688	-3.186923	-2.009306	-5.302863	0.410745	-1.643555	-0.133789	0.213135
24945		19.878219	2.850829	-1.669757	-1.173928	-4.976866	0.341788	-1.619141	-0.128906	0.288818
24946		25.652311	2.777191	1.194359	-1.486004	-3.778561	0.069017	-1.600830	-0.140137	0.330078
24947		25.725447	0.555051	5.530428	-2.316130	-2.273522	-0.546818	-1.586670	-0.164795	0.358887
24948		19.012655	-5.116616	8.247112	-2.414138	-2.069191	-0.796199	-1.565674	-0.189453	0.392090
24949		13.435570	-8.341787	10.639370	-1.696173	-3.604648	-0.918083	-1.544922	-0.211914	0.451172
24950		11.426430	-11.277972	11.642011	-0.336172	-4.287609	-1.180732	-1.517578	-0.229736	0.514404
24951		8.593709	-12.881463	10.458819	2.176530	-4.117053	-1.285867	-1.488525	-0.231934	0.572998
24952		6.231687	-12.811178	6.126259	4.636612	-3.701478	-0.920398	-1.466797	-0.213623	0.633057
24953		5.872946	-9.794850	0.740639	5.568623	-2.070030	-0.108340	-1.447754	-0.175293	0.649658
24954		3.883111	-5.558919	5.536570	5.318764	-0.107817	0.680099	-1.456055	-0.130127	0.654785
24955		1.590679	-1.172679	12.967958	4.335161	0.123383	0.998683	-1.450684	-0.087402	0.660400
24956		1.945937	2.912617	13.563269	2.818641	0.185807	1.070439	-1.456055	-0.058105	0.653076
24957		1.664815	9.276414	9.964611	2.407811	0.425763	0.951720	-1.454834	-0.024414	0.643799
24958		3.010918	14.155606	6.767366	3.137245	0.769085	0.368103	-1.464600	-0.001953	0.632324
24959		4.490063	13.437733	7.475654	2.758158	1.562574	-0.299987	-1.480713	0.009277	0.608154
24960		2.186690	10.534769	6.221436	1.408118	2.131377	-0.771966	-1.498535	0.007080	0.566895
24961		0.222658	7.435944	4.391054	0.319632	2.058946	-0.923523	-1.509277	-0.006592	0.545654
24962		0.098160	3.566349	4.978859	-0.718674	2.265750	-0.708595	-1.531006	-0.024658	0.511230
24963		0.558540	-1.029935	4.664856	-1.634681	2.668343	-0.453982	-1.552979	-0.036133	0.470459
24964		1.564881	-4.784679	2.214184	-2.142482	2.694602	-0.300690	-1.570557	-0.049805	0.433838
24965		3.316308	-6.128397	1.279866	-2.037885	2.816437	-0.274150	-1.592529	-0.058838	0.388672
24966		4.681835	-5.389212	2.812398	-1.806857	3.127796	-0.381045	-1.605469	-0.070313	0.343506
24967		6.276173	-3.498463	3.475295	-1.614415	3.394169	-0.403828	-1.627686	-0.077148	0.289551
24968		9.792851	-0.291800	0.791021	-0.869700	3.464131	-0.317375	-1.652344	-0.077393	0.239746
24969		16.249429	2.896841	-2.560244	0.102050	3.209481	-0.575167	-1.660645	-0.093262	0.197021
24970		32.883651	7.446562	-4.966505	0.458862	2.577242	-1.766866	-1.670654	-0.124756	0.152344
24971		44.656799	10.382455	-5.376313	-0.180818	3.227449	-2.743336	-1.684814	-0.163330	0.084229
24972		26.603818	9.077307	1.252102	-2.134167	5.005723	-1.424122	-1.681152	-0.190430	-0.007568
24973		19.778705	9.026729	1.666206	-4.851146	3.748244	-0.206112	-1.687744	-0.181641	-0.070313
24974		23.229399	5.250771	-2.290943	-5.181261	3.240675	0.079077	-1.687500	-0.183838	-0.141113
24975		25.710457	0.955036	-1.934440	-3.860306	4.138694	-0.608387	-1.682129	-0.188477	-0.229248
24976		27.212694	-0.768529	0.338157	-3.126147	4.586395	-0.841618	-1.665771	-0.195313	-0.319092
24977		29.056016	-1.808494	0.883027	-2.821189	4.539990	-0.429409	-1.645020	-0.190918	-0.398438
24978		28.477239	-0.153564	0.345561	-2.304658	4.528040	0.137700	-1.620361	-0.172852	-0.484375
24979		24.005653	3.073569	-0.444275	-1.434578	4.374305	0.487156	-1.604736	-0.157227	-0.562012
24980		19.189344	5.217632	-0.394139	-0.556749	3.771520	0.610882	-1.570801	-0.145996	-0.624268
24981		16.128798	4.945389	0.428053	-0.200800	2.939832	0.686255	-1.539307	-0.134766	-0.671387
24982		13.894534	3.499817	0.260541	-0.637512	2.374188	0.868123	-1.521729	-0.112305	-0.716797
24983		12.110328	1.648233	-1.514545	-1.377032	1.993997	0.854614	-1.503906	-0.094238	-0.749023
24984		9.647427	-0.250762	-3.597958	-1.926558	1.568852	0.808510	-1.479980	-0.067139	-0.770996
24985		6.818548	-2.309218	-5.085028	-2.086522	1.048007	0.669939	-1.460205	-0.044434	-0.788330
24986		4.307472	-3.971408	-5.728598	-1.917862	0.420687	0.427268	-1.449707	-0.021973	-0.799561
24987		1.584191	-4.851140	-5.621715	-1.315915	-0.277685	0.305029	-1.447754	-0.008545	-0.789063
24988		-0.710750	-4.457536	-5.584330	-0.429812	-0.792509	0.238737	-1.438721	-0.010742	-0.784424
24989		-3.119690	-3.794286	-6.007872	0.775968	-1.061140	0.057290	-1.445313	-0.019775	-0.767090
24990		-6.301432	-3.508565	-6.254338	2.347812	-1.305353	-0.059211	-1.447021	-0.039795	-0.740967
24991		-9.507399	-4.118443	-7.257497	4.170279	-1.821288	-0.282247	-1.468262	-0.084961	-0.709961
24992		-11.467782	-4.586780	-8.796081	6.033620	-2.599501	-0.477911	-1.485352	-0.127686	-0.659912
24993		-10.844660	0.753884	-6.088903	5.661475	-3.502514	-0.175398	-1.507080	-0.161621	-0.594727
24994		-8.235167	9.441395	-4.268976	2.505406	-4.019552	0.806064	-1.532715	-0.150146	-0.528809
24995		-5.135035	15.156037	-3.728414	-1.016998	-3.662726	1.893643	-1.557129	-0.105225	-0.474365
24996		0.808059	14.833200	-2.233425	-1.981962	-3.840060	0.779231	-1.577881	-0.100586	-0.403809
24997		9.612106	11.247001	2.961436	-1.045409	-3.846536	-0.807643	-1.595947	-0.109619	-0.347900
24998		19.884054	7.121492	11.865055	0.109678	-1.879188	-1.744139	-1.594971	-0.145508	-0.334229
24999		29.893495	5.757274	24.958167	0.903801	2.018423	-1.724920	-1.582520	-0.170410	-0.374268
25000		29.462844	5.622392	31.973097	-0.610201	4.448646	-0.904005	-1.572754	-0.181885	-0.455566
25001		20.983387	1.913733	22.739020	-2.148866	4.093988	-0.834375	-1.554443	-0.179688	-0.515625
25002		9.542595	2.016544	15.046884	-3.598005	2.960159	-0.726936	-1.541016	-0.168213	-0.558594
25003		-3.946952	5.759320	6.823425	-4.791280	0.356012	-0.136552	-1.541748	-0.145752	-0.567871
25004		-17.140992	8.433694	-3.337933	-5.206644	-1.965390	-0.484255	-1.562744	-0.127930	-0.536377
25005		-20.489109	3.658883	-36.735613	-1.836510	-1.575004	-1.664273	-1.573242	-0.154785	-0.520752
25006		-14.598753	-8.175404	-64.902289	6.326337	-0.487237	-0.595279	-1.592285	-0.204346	-0.472656
25007		-4.043620	-13.850867	-28.398732	10.199053	-2.875475	1.673074	-1.619873	-0.197754	-0.412842
25008		23.631535	-21.721519	78.000061	-9.349354	2.061300	0.856231	-1.590332	-0.116699	-0.547852
25009		31.135910	-24.053190	26.282078	-26.006656	3.843464	-5.132460	-1.608154	-0.127930	-0.504639
25010		35.341111	-5.337726	-53.437525	9.476093	-9.010933	-2.017994	-1.643311	-0.186279	-0.353271
25011		33.306233	13.597319	-41.292530	19.063726	-3.258795	2.268632	-1.652100	-0.204346	-0.297119
25012		22.393757	18.589668	-15.564630	14.644701	2.366947	2.588832	-1.649658	-0.202148	-0.322998
25013		8.623120	19.367304	18.213470	1.097669	1.850884	1.166290	-1.645996	-0.177246	-0.317139
25014		-3.682336	9.274613	5.076895	-5.324857	-3.246925	-0.302553	-1.653076	-0.181641	-0.252441
25015		5.609260	8.865598	-14.665026	0.389065	-4.151096	0.216253	-1.660645	-0.168213	-0.177734
25016		11.996055	12.771855	-12.582169	2.136150	-4.667105	1.108300	-1.668213	-0.158936	-0.079102
25017		23.040339	16.539086	-6.260227	0.672462	-5.241330	-1.173275	-1.667725	-0.190430	0.014160
25018		33.577779	16.604092	-2.176552	-1.911159	-4.513153	-1.736510	-1.655762	-0.217285	0.079590
25019		31.628938	10.270922	-0.870262	-2.920284	-4.007761	0.141083	-1.651855	-0.210449	0.144043
25020		24.531256	5.707841	-2.961702	-2.624527	-3.980764	0.796387	-1.632080	-0.205811	0.200195
25021		21.869569	1.479523	-1.941043	-2.147438	-3.565787	0.358310	-1.614014	-0.212402	0.256348
25022		21.223356	-2.232496	1.485423	-2.791305	-2.916478	-0.127401	-1.602295	-0.225830	0.289307
25023		19.133269	-6.725666	4.988031	-3.639500	-2.335542	-0.459007	-1.588135	-0.248291	0.313721
25024		16.472022	-10.842969	7.846200	-3.217761	-3.063362	-0.282551	-1.570068	-0.257080	0.361328
25025		14.363555	-11.608515	10.875848	-1.408569	-3.806860	-0.364633	-1.536133	-0.270508	0.411865
25026		11.208420	-10.850247	13.038995	1.349675	-3.892646	-0.838755	-1.515869	-0.272705	0.476563
25027		7.851978	-10.321139	9.729897	4.487743	-4.083644	-0.871713	-1.487549	-0.256592	0.545654
25028		6.781422	-9.228603	1.221479	6.810226	-3.580893	-0.402069	-1.470947	-0.222656	0.609619
25029		6.817445	-3.829859	-4.976430	7.464869	-2.172112	0.336587	-1.459229	-0.168457	0.636475
25030		5.176300	2.623685	0.780212	6.442611	-1.082569	1.010095	-1.454590	-0.107666	0.654297
25031		3.595631	7.673000	14.242270	4.290482	-0.847274	0.818552	-1.439453	-0.084961	0.666992
25032		3.015838	10.291823	18.041614	1.535829	-0.370758	0.380661	-1.442383	-0.064697	0.670654
25033		2.779097	12.008683	13.959444	0.308404	0.121652	0.166922	-1.449219	-0.064941	0.666260
25034		4.438308	9.667166	11.339777	0.435933	1.244372	-0.335886	-1.458008	-0.067139	0.638184
25035		3.361658	6.539596	9.259631	0.515505	2.279321	-0.588811	-1.473633	-0.071777	0.605957
25036		1.399193	5.112693	6.476835	0.545407	2.598368	-0.652055	-1.500000	-0.083252	0.569092
25037		0.480049	3.287827	5.045080	0.301599	2.668729	-0.504221	-1.510986	-0.087646	0.526123
25038		0.365697	-0.201820	4.550710	-0.622365	2.919678	-0.150409	-1.535400	-0.092285	0.482666
25039		1.194356	-4.400667	3.230811	-1.549977	3.136691	0.116244	-1.557861	-0.092529	0.435059
25040		3.305251	-7.430470	1.901062	-1.818666	3.328499	0.155428	-1.572998	-0.101563	0.381348
25041		5.445243	-8.189649	1.339688	-1.674496	3.643337	0.089379	-1.597656	-0.101807	0.322754
25042		7.109830	-7.255123	1.951732	-1.631048	3.790683	-0.004357	-1.613281	-0.099609	0.268799
25043		8.738464	-5.373184	2.473063	-1.705343	3.840066	-0.027654	-1.633057	-0.106689	0.208496
25044		10.920348	-2.183833	1.240598	-1.179048	3.870869	0.045270	-1.650879	-0.104492	0.143555
25045		14.595559	1.849010	-0.775130	-0.151996	3.751335	0.020898	-1.659668	-0.100098	0.087402
25046		21.766429	5.689001	-1.786206	0.574978	3.345994	-0.334010	-1.661621	-0.104736	0.042236
25047		34.111385	10.186542	-2.475249	0.457354	3.024113	-1.100802	-1.674072	-0.127441	-0.006836
25048		36.405155	12.221877	-1.689005	-0.462252	3.872206	-1.339063	-1.673096	-0.145508	-0.085938
25049		29.245322	12.056720	-0.325248	-2.314514	4.581849	-0.442654	-1.672607	-0.147949	-0.169678
25050		26.494502	9.495139	-1.654508	-3.369986	4.331463	0.009967	-1.663574	-0.136719	-0.255859
25051		26.737183	5.058088	-1.459220	-3.299728	4.860734	-0.132213	-1.647461	-0.127686	-0.348389
25052		26.422255	1.943425	0.155536	-3.243234	5.409725	-0.327977	-1.631348	-0.123291	-0.445068
25053		25.985911	0.803938	-0.386562	-3.133849	5.370230	-0.244922	-1.606201	-0.112061	-0.537354
25054		24.676569	1.147641	-0.668174	-2.335969	5.029392	0.052984	-1.563232	-0.098633	-0.620850
25055		21.928711	2.521806	0.438146	-1.389656	4.537874	0.214488	-1.522461	-0.091797	-0.689209
25056		18.310125	3.940972	2.689177	-0.894169	3.860537	0.263419	-1.490967	-0.078369	-0.762207
25057		14.920439	4.127537	3.559648	-1.153810	3.040410	0.402073	-1.459473	-0.064697	-0.800781
25058		11.584585	2.496910	2.212238	-1.789841	2.287256	0.592407	-1.432861	-0.044434	-0.841797
25059		9.132719	0.675583	-0.482058	-2.575592	1.490213	0.624796	-1.413574	-0.008545	-0.859375
25060		6.905089	-1.009360	-3.169318	-2.989154	0.735959	0.621832	-1.398682	0.018555	-0.868408
25061		4.837763	-2.855168	-4.875435	-2.570525	-0.038830	0.472753	-1.397461	0.047852	-0.862793
25062		2.644812	-4.168574	-5.771570	-1.462112	-0.722143	0.229964	-1.393066	0.052490	-0.847656
25063		0.277670	-4.612657	-5.949527	0.076772	-1.196796	-0.045701	-1.395264	0.050293	-0.830566
25064		-1.913642	-3.829461	-6.213874	1.417499	-1.327693	-0.253278	-1.401367	0.025391	-0.817139
25065		-3.845977	-3.320648	-6.245329	2.559386	-1.420910	-0.469930	-1.407227	-0.003906	-0.794922
25066		-5.279013	-3.341783	-6.337880	3.588698	-1.663684	-0.654441	-1.415039	-0.046631	-0.770508
25067		-6.392142	-3.680515	-7.379958	4.627103	-1.949964	-0.639387	-1.429443	-0.093994	-0.735107
25068		-7.490806	-4.766691	-9.069364	5.680375	-2.217547	-0.517268	-1.443848	-0.143555	-0.695313
25069		-8.142611	-2.877585	-7.465195	5.572703	-2.642208	-0.182245	-1.465820	-0.170410	-0.639160
25070		-7.255993	3.699286	-3.961759	2.926205	-3.006173	0.509558	-1.481934	-0.175049	-0.594238
25071		-4.173590	9.362464	-2.086920	0.090426	-2.950605	1.314089	-1.505615	-0.145752	-0.543701
25072		-0.107936	10.855035	-1.156638	-1.810602	-3.146814	1.217567	-1.529541	-0.118652	-0.492920
25073		5.197250	8.924279	0.555841	-2.188595	-3.600705	0.240365	-1.552734	-0.107422	-0.424805
25074		10.961754	6.312538	5.424238	-1.116121	-3.409753	-0.680022	-1.570557	-0.123047	-0.379639
25075		17.756298	5.024963	16.179078	1.259966	-1.479695	-1.471916	-1.569580	-0.156738	-0.361572
25076		24.481158	6.614867	30.465508	1.667334	2.208085	-1.533468	-1.554932	-0.179443	-0.416748
25077		21.667524	6.613843	34.017875	-0.939916	4.327991	-1.159285	-1.536133	-0.190674	-0.484863
25078		11.878373	3.948208	26.563238	-2.187904	3.354130	-1.145402	-1.528809	-0.197510	-0.527588
25079		0.572499	5.999421	11.382908	-1.562053	0.408108	-0.682755	-1.526611	-0.197510	-0.521240
25080		-9.186139	7.555700	-8.046703	-1.149425	-1.729080	-0.805914	-1.548828	-0.213379	-0.493164
25081		-10.808637	2.173220	-36.769929	1.841446	-1.609439	-1.073403	-1.555176	-0.235840	-0.473389
25082		-6.063461	-9.532078	-48.970467	4.419047	-0.729340	0.835435	-1.571289	-0.231445	-0.443604
25083		0.320630	-14.042985	-10.624886	1.297299	-1.931184	2.202861	-1.592773	-0.195313	-0.416748
25084		30.858565	-12.671173	79.073093	-12.067182	4.872767	-0.727722	-1.559814	-0.152588	-0.537842
25085		28.942593	-7.755311	-13.052494	-11.301364	-0.720653	-3.852949	-1.588623	-0.179688	-0.466553
25086		27.320240	0.431505	-32.048119	4.411406	-6.185083	-0.529647	-1.620117	-0.197510	-0.372070
25087		22.281204	1.553044	-28.263408	9.680120	-1.547631	1.395149	-1.612793	-0.217773	-0.352051
25088		12.274401	5.584269	-14.995071	10.584224	2.241277	2.018091	-1.610352	-0.217773	-0.369385
25089		0.009486	6.094562	5.538755	3.031002	0.940513	0.688571	-1.615234	-0.215576	-0.343506
25090		-1.590564	2.618355	1.448060	-1.819126	-4.453677	-0.352670	-1.627197	-0.210938	-0.251465
25091		12.177768	4.909042	-10.781575	0.748535	-5.650864	1.277408	-1.646729	-0.181641	-0.153564
25092		24.302042	12.198159	-10.644807	2.924972	-4.809910	1.569391	-1.645020	-0.174561	-0.069824
