// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B45AE2
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
46520		9.506487	0.452062	1.018665	-0.316861	0.108851	-0.003542	-1.234375	-0.234131	-0.430664
46521		9.385155	0.449240	1.192000	-0.309225	0.148418	0.045959	-1.228516	-0.240479	-0.433838
46522		9.214851	0.347311	1.216428	-0.290218	0.165575	0.094815	-1.238525	-0.245850	-0.430176
46523		9.039044	0.202210	1.278739	-0.261587	0.180484	0.142980	-1.227539	-0.233887	-0.439941
46524		8.932843	0.094115	1.345052	-0.212034	0.190038	0.177282	-1.234375	-0.234863	-0.438232
46525		8.971554	0.041398	1.412953	-0.149660	0.196511	0.198680	-1.227783	-0.226807	-0.454590
46526		9.239656	0.163023	1.495522	-0.102047	0.226350	0.222216	-1.236084	-0.225830	-0.444824
46527		9.740751	0.286343	1.479749	-0.063073	0.261725	0.236257	-1.232178	-0.224609	-0.447021
46528		10.033881	0.405997	1.661549	-0.045871	0.329286	0.252944	-1.225342	-0.226563	-0.446777
46529		10.112546	0.435130	1.739378	-0.051752	0.384880	0.273974	-1.229004	-0.220215	-0.458252
46530		10.160879	0.481638	1.740669	-0.075835	0.394087	0.283163	-1.228760	-0.218994	-0.456055
46531		10.278100	0.534899	1.682966	-0.100782	0.392922	0.270077	-1.226318	-0.218750	-0.467529
46532		10.380072	0.509694	1.539230	-0.115718	0.405555	0.244985	-1.229492	-0.213379	-0.467285
46533		10.381624	0.406170	1.420195	-0.147115	0.405678	0.221690	-1.230469	-0.205322	-0.475830
46534		10.274421	0.185827	1.278144	-0.163955	0.378916	0.188016	-1.225098	-0.213379	-0.483887
46535		10.325586	-0.107315	1.063911	-0.169605	0.319443	0.148793	-1.217041	-0.203857	-0.495361
46536		10.385618	-0.472055	0.843763	-0.162443	0.278411	0.098880	-1.218262	-0.205322	-0.489502
46537		10.606789	-0.643775	0.545589	-0.152394	0.220526	0.038647	-1.218994	-0.204590	-0.479736
46538		10.939695	-0.718490	0.037785	-0.154533	0.179150	-0.031589	-1.217041	-0.198486	-0.488770
46539		10.975498	-0.549533	-0.412493	-0.144235	0.196436	-0.108693	-1.216553	-0.210205	-0.502197
46540		11.259520	-0.063299	-0.370449	-0.103138	0.189742	-0.169585	-1.219238	-0.209961	-0.506592
46541		12.180662	1.047357	0.681792	-0.040232	0.329221	-0.229942	-1.213867	-0.215820	-0.502441
46542		12.923926	0.738628	1.529177	-0.130638	0.472059	-0.277185	-1.212158	-0.214844	-0.500732
46543		13.341291	-0.700073	2.614249	-0.191068	0.567421	-0.353407	-1.198486	-0.214111	-0.515625
46544		12.600107	-2.020417	3.779598	-0.141120	0.604099	-0.402116	-1.198975	-0.217529	-0.526367
46545		12.532150	-2.391148	4.422649	-0.144084	0.421227	-0.417922	-1.200195	-0.229736	-0.527832
46546		13.126917	-2.607773	4.119139	-0.102420	0.478850	-0.445093	-1.192383	-0.221191	-0.536621
46547		12.387054	-2.424687	4.564262	0.165160	0.683896	-0.450821	-1.182373	-0.231201	-0.536133
46548		11.669367	-1.929460	4.895501	0.350063	0.512833	-0.428273	-1.183594	-0.240723	-0.551514
46549		11.119993	-1.198698	4.193949	0.397345	0.361798	-0.429796	-1.174072	-0.241455	-0.547119
46550		9.821918	-0.204339	4.164642	0.493192	0.393677	-0.420544	-1.174072	-0.258545	-0.552246
46551		8.235231	0.959196	4.566769	0.468079	0.420241	-0.366923	-1.172852	-0.263184	-0.557373
46552		6.961490	1.914005	5.005352	0.401892	0.405193	-0.307154	-1.162109	-0.262451	-0.555420
46553		6.468500	2.814119	5.400230	0.232185	0.334432	-0.235643	-1.168213	-0.262451	-0.568359
46554		6.601862	2.505140	5.423133	-0.024925	0.273149	-0.175043	-1.165771	-0.269287	-0.563477
46555		6.893642	1.559752	5.116786	-0.192648	0.228166	-0.155945	-1.148682	-0.269287	-0.565430
46556		7.836951	0.668031	4.773079	-0.310652	0.111601	-0.159145	-1.157715	-0.279541	-0.568848
46557		8.758277	-0.471565	4.004743	-0.404859	0.064570	-0.239749	-1.145752	-0.273193	-0.584717
46558		9.397205	-0.979707	3.628458	-0.350773	0.069198	-0.349486	-1.149414	-0.268799	-0.576660
46559		9.801864	-0.731842	3.471430	-0.235121	0.021222	-0.443001	-1.152588	-0.284912	-0.571045
46560		9.675448	-0.339220	2.991746	-0.176217	-0.001162	-0.518738	-1.146729	-0.279541	-0.574463
46561		9.094040	0.296611	3.184093	-0.081856	0.061310	-0.530202	-1.147705	-0.283936	-0.575928
46562		8.704446	1.108775	3.660405	-0.033565	-0.015102	-0.424260	-1.141846	-0.289307	-0.574219
46563		8.285299	1.351514	3.663848	-0.099052	-0.083690	-0.280477	-1.139160	-0.293213	-0.567871
46564		8.122463	1.075174	3.728156	-0.138816	-0.127127	-0.136958	-1.140625	-0.290283	-0.574707
46565		8.167246	0.676333	3.668859	-0.129442	-0.187512	-0.033634	-1.141602	-0.294189	-0.579590
46566		8.405272	0.211693	3.556854	-0.113175	-0.259060	0.048203	-1.147217	-0.291016	-0.574463
46567		8.491292	-0.207152	3.463958	-0.078547	-0.319619	0.090819	-1.151123	-0.286133	-0.564209
46568		8.410905	-0.490721	3.122473	-0.077066	-0.321039	0.082821	-1.149658	-0.296631	-0.562256
46569		8.061532	-0.289039	3.099880	0.023732	-0.284210	0.078678	-1.145996	-0.279541	-0.561768
46570		7.958089	0.022124	3.150377	0.060729	-0.274833	0.086785	-1.141846	-0.285645	-0.557129
46571		8.437630	0.109310	3.037079	0.053803	-0.346715	0.111931	-1.145752	-0.287354	-0.561523
46572		8.499965	0.166756	2.775388	0.059526	-0.357410	0.131449	-1.156006	-0.283691	-0.550049
46573		8.435941	0.149670	2.941901	0.075424	-0.312245	0.154985	-1.159912	-0.289551	-0.546631
46574		8.562273	0.242141	3.187208	0.101411	-0.335310	0.194595	-1.154541	-0.280518	-0.536621
46575		8.579948	0.362587	3.079201	0.104359	-0.342435	0.218991	-1.156982	-0.279053	-0.536865
46576		8.726078	0.503192	3.183690	0.095284	-0.317443	0.198235	-1.163330	-0.282227	-0.527344
46577		9.022688	0.426677	3.266408	0.063797	-0.376018	0.188739	-1.162842	-0.283447	-0.527100
46578		9.044723	0.218809	2.931679	0.045391	-0.459157	0.192750	-1.170654	-0.273193	-0.526855
46579		9.202534	0.259809	2.680271	0.057278	-0.484403	0.183624	-1.171387	-0.273682	-0.522217
46580		9.148634	-0.148820	2.486156	-0.017965	-0.394840	0.167368	-1.177002	-0.270508	-0.509033
46581		8.991402	-0.324221	2.477501	0.018900	-0.317053	0.169650	-1.175293	-0.265137	-0.506348
46582		8.920189	-0.328725	2.597647	0.073320	-0.258413	0.174284	-1.176514	-0.265625	-0.506836
46583		8.929172	-0.272050	2.687763	0.100606	-0.221042	0.175633	-1.173340	-0.266846	-0.493896
46584		9.029363	-0.394653	2.514667	0.093035	-0.207642	0.184723	-1.183838	-0.257324	-0.501709
46585		9.227683	-0.682556	2.274869	0.096957	-0.223899	0.190233	-1.184570	-0.268311	-0.498291
46586		9.320015	-0.815249	2.042427	0.126085	-0.205240	0.182094	-1.177002	-0.263428	-0.497559
46587		9.306336	-0.603959	1.894434	0.183282	-0.178377	0.170075	-1.186279	-0.265381	-0.491943
46588		9.188798	-0.297067	1.784935	0.199483	-0.150672	0.147404	-1.189209	-0.268799	-0.488281
46589		9.261378	-0.171228	1.574740	0.207316	-0.125025	0.140420	-1.185059	-0.255615	-0.489258
46590		9.194479	0.060032	1.588229	0.250788	-0.059043	0.120454	-1.186279	-0.260742	-0.488281
46591		8.871565	0.039433	1.791215	0.289982	0.024428	0.096504	-1.194580	-0.264404	-0.485352
46592		8.702211	-0.149327	1.999466	0.291918	0.017388	0.065688	-1.187988	-0.261719	-0.483643
46593		8.643534	-0.423454	1.825584	0.284765	-0.014802	0.038738	-1.187012	-0.261719	-0.492188
46594		8.868873	-0.523673	1.575707	0.288414	-0.054652	0.007409	-1.190430	-0.264648	-0.479492
46595		9.273388	-0.605892	1.243018	0.294649	-0.073991	-0.023209	-1.193848	-0.263672	-0.481445
46596		9.579655	-0.676161	0.970074	0.312860	-0.028119	-0.061712	-1.185059	-0.273193	-0.479004
46597		9.833877	-0.629683	0.891539	0.335853	0.032540	-0.111305	-1.188721	-0.267822	-0.475342
46598		9.811608	-0.588057	0.796577	0.335449	0.104683	-0.159355	-1.197510	-0.263672	-0.479492
46599		9.667860	-0.471601	0.809549	0.366412	0.189073	-0.205783	-1.186279	-0.282471	-0.478027
46600		9.705859	-0.286747	1.033396	0.396792	0.239288	-0.224939	-1.193604	-0.288086	-0.483643
46601		9.765077	-0.221223	1.249909	0.413928	0.269463	-0.214743	-1.186768	-0.290771	-0.482422
46602		9.291246	-0.137426	1.574942	0.446421	0.359314	-0.224532	-1.194824	-0.300049	-0.484375
46603		8.660443	0.098226	2.443048	0.448829	0.343653	-0.231467	-1.189453	-0.298584	-0.488770
46604		8.428629	-0.117969	2.956464	0.341007	0.114980	-0.216042	-1.184814	-0.312012	-0.489502
46605		8.966147	-0.591723	2.240997	0.306499	-0.121613	-0.199900	-1.185791	-0.310059	-0.489746
46606		9.845383	-0.932184	1.839342	0.322999	-0.144823	-0.199393	-1.184326	-0.317627	-0.487793
46607		10.292216	-0.914288	1.520762	0.351574	-0.112278	-0.206238	-1.185547	-0.325684	-0.475342
46608		10.597483	-0.675910	1.105749	0.358431	-0.113947	-0.188342	-1.177490	-0.329834	-0.482422
46609		10.848752	-0.513753	0.809031	0.348529	-0.136640	-0.146099	-1.185547	-0.322754	-0.471436
46610		11.091894	-0.510043	0.377680	0.359799	-0.169787	-0.089717	-1.180908	-0.327637	-0.469971
46611		11.441880	-0.499994	0.001976	0.382009	-0.189074	-0.032963	-1.191162	-0.330078	-0.474609
46612		11.607599	-0.642715	-0.205604	0.361797	-0.206973	0.024231	-1.195068	-0.329346	-0.468018
46613		11.584445	-1.185478	-0.396730	0.370029	-0.173056	0.070559	-1.196777	-0.330322	-0.455811
46614		11.401599	-1.572662	-0.673804	0.429998	-0.116373	0.097304	-1.198730	-0.331787	-0.462158
46615		12.334534	-1.863317	-0.066239	0.619642	0.112923	0.126875	-1.202148	-0.335205	-0.447510
46616		12.763639	-1.215578	0.754906	0.724845	0.425563	0.187404	-1.201904	-0.336426	-0.460693
46617		13.534543	0.948563	1.933125	0.867350	0.534713	0.314116	-1.194336	-0.343262	-0.453369
46618		13.161638	3.506283	3.573631	0.781731	0.538506	0.468837	-1.197266	-0.333496	-0.470459
46619		11.928770	5.344982	4.032643	0.510045	0.354984	0.554677	-1.194824	-0.325195	-0.470215
46620		11.562815	5.633711	3.906076	0.218322	0.329071	0.571104	-1.198486	-0.324219	-0.468262
46621		10.882991	4.328976	4.616014	-0.088798	0.587254	0.578471	-1.199951	-0.315186	-0.484619
46622		10.626774	2.905223	5.306535	-0.242533	0.493944	0.574228	-1.196289	-0.310303	-0.481201
46623		11.468121	2.329685	5.959560	-0.304034	0.431385	0.607456	-1.193359	-0.296875	-0.497070
46624		11.628341	1.512206	6.015220	-0.398075	0.485205	0.662260	-1.198242	-0.290283	-0.505371
46625		11.375523	0.660010	5.590263	-0.345749	0.402837	0.723504	-1.188721	-0.271729	-0.497803
46626		10.022415	0.052221	5.187558	-0.264914	0.455923	0.740746	-1.199219	-0.261719	-0.513916
46627		8.321492	-0.957355	4.654364	-0.215456	0.487506	0.658453	-1.187012	-0.254883	-0.523438
46628		6.942779	-1.096127	4.618762	0.077860	0.460761	0.515592	-1.190918	-0.248047	-0.530029
46629		6.321680	-0.856538	4.889551	0.213431	0.403324	0.380574	-1.182861	-0.234619	-0.525635
46630		6.425318	-0.747536	4.825735	0.270391	0.266307	0.251613	-1.186035	-0.236572	-0.525879
46631		7.190098	0.113162	4.583900	0.332614	0.129463	0.164583	-1.188232	-0.237793	-0.525879
46632		8.063781	1.223291	4.190572	0.348410	0.085176	0.139079	-1.187500	-0.234863	-0.531494
46633		8.700122	2.086283	3.885925	0.264376	0.094518	0.150238	-1.185791	-0.235107	-0.534912
46634		9.048777	2.730223	3.586427	0.150187	0.085002	0.199385	-1.182617	-0.230713	-0.532715
46635		9.035382	3.007898	3.469884	0.022531	0.045382	0.258619	-1.179932	-0.233887	-0.524414
46636		8.707381	2.554832	3.385734	-0.161289	0.002690	0.291926	-1.188965	-0.217773	-0.544678
46637		8.187159	1.456495	3.448880	-0.310215	-0.033082	0.257074	-1.184082	-0.214844	-0.532471
46638		7.830202	0.399496	3.465831	-0.378466	-0.094001	0.165090	-1.181885	-0.219238	-0.531494
46639		7.618496	-0.387068	3.561130	-0.391690	-0.172996	0.033961	-1.188232	-0.213623	-0.528564
46640		7.592169	-0.609165	3.556410	-0.360089	-0.280190	-0.092481	-1.179932	-0.212158	-0.531006
46641		7.874465	-0.512173	3.409259	-0.341811	-0.360493	-0.199806	-1.187256	-0.220703	-0.524902
46642		8.170083	-0.566991	3.059218	-0.344924	-0.387886	-0.261348	-1.192383	-0.215088	-0.516113
46643		8.397512	-0.570303	2.802580	-0.306840	-0.359412	-0.278228	-1.189941	-0.216309	-0.523926
46644		8.775344	-0.165682	2.574655	-0.216818	-0.318993	-0.256783	-1.191162	-0.218750	-0.516113
46645		8.961614	0.390579	2.677260	-0.159066	-0.220137	-0.208923	-1.190918	-0.229248	-0.507080
46646		8.908967	0.556104	2.842741	-0.174802	-0.180050	-0.161512	-1.193115	-0.226807	-0.513184
46647		9.010723	0.452279	2.956665	-0.226396	-0.269484	-0.138688	-1.196045	-0.220703	-0.513184
46648		9.224253	0.200188	2.655520	-0.319526	-0.402094	-0.146777	-1.195801	-0.219971	-0.503662
46649		9.412137	-0.139203	2.151099	-0.350984	-0.430959	-0.171190	-1.199219	-0.226074	-0.495605
46650		8.837358	-0.280049	2.049380	-0.315769	-0.334306	-0.195699	-1.201660	-0.224365	-0.500000
46651		8.472454	-0.392861	2.241335	-0.252985	-0.301433	-0.205067	-1.203857	-0.227539	-0.493652
46652		8.602725	-0.442802	2.257380	-0.181901	-0.360458	-0.210958	-1.209717	-0.230713	-0.494629
46653		8.942236	-0.460387	2.100888	-0.175858	-0.395778	-0.222512	-1.208252	-0.231689	-0.486084
46654		9.017123	-0.376839	1.840943	-0.142035	-0.364012	-0.216372	-1.201904	-0.224121	-0.480469
46655		8.870702	-0.111043	2.025282	-0.077969	-0.321723	-0.188666	-1.206787	-0.237793	-0.481201
46656		8.836788	0.291662	2.049635	-0.069187	-0.314009	-0.158282	-1.207520	-0.228516	-0.482422
46657		8.897505	0.608270	1.970680	-0.080793	-0.327006	-0.125885	-1.203369	-0.230957	-0.469971
46658		8.928694	0.637843	1.771316	-0.114071	-0.321450	-0.094158	-1.215820	-0.234619	-0.468750
46659		9.049494	0.652718	1.699560	-0.143961	-0.305372	-0.080754	-1.213867	-0.237061	-0.466064
46660		9.021102	0.289149	1.684282	-0.207735	-0.280246	-0.097436	-1.218750	-0.238281	-0.460205
46661		9.222944	0.055065	1.453506	-0.238757	-0.279427	-0.132985	-1.223633	-0.230713	-0.459961
46662		9.376279	0.082957	1.184603	-0.279157	-0.236801	-0.182751	-1.220215	-0.235840	-0.454102
46663		9.286758	0.115755	1.121551	-0.301548	-0.160778	-0.203376	-1.218018	-0.243652	-0.460449
46664		9.021974	0.087060	1.157923	-0.311692	-0.118028	-0.190976	-1.223145	-0.242676	-0.448486
46665		8.879942	0.107633	1.192195	-0.313699	-0.129012	-0.147614	-1.216797	-0.243652	-0.447998
46666		8.705148	0.166269	1.230807	-0.327907	-0.156408	-0.095824	-1.219727	-0.241211	-0.449951
46667		8.714367	0.236555	1.162079	-0.329496	-0.174128	-0.039359	-1.218018	-0.239502	-0.444580
46668		8.818511	0.405575	1.073977	-0.331381	-0.137863	0.031335	-1.224365	-0.245850	-0.446045
46669		8.647152	0.448179	0.932652	-0.325950	-0.101718	0.106200	-1.228760	-0.238037	-0.452637
46670		8.725360	0.452185	1.005098	-0.284054	-0.082428	0.188173	-1.221436	-0.239258	-0.445068
46671		8.850905	0.576083	1.213130	-0.229063	-0.076471	0.251139	-1.226318	-0.227295	-0.449463
46672		9.160191	0.417215	1.612250	-0.212972	-0.059944	0.294875	-1.227295	-0.230957	-0.451172
46673		9.207680	0.186280	2.055920	-0.190801	-0.034039	0.311210	-1.233643	-0.224365	-0.454346
46674		9.114386	0.081509	2.053435	-0.163916	-0.111078	0.318371	-1.228516	-0.219727	-0.437988
46675		9.506867	0.375620	1.985233	-0.090108	-0.205974	0.322735	-1.230225	-0.218994	-0.447754
46676		9.868659	0.827217	1.880854	-0.095190	-0.164105	0.312958	-1.236084	-0.211426	-0.429443
46677		9.973957	1.016888	1.973138	-0.096188	-0.058432	0.296619	-1.233398	-0.208252	-0.443604
46678		9.945488	1.402174	2.290833	-0.102776	-0.053166	0.260615	-1.236328	-0.210449	-0.442871
46679		10.133859	1.362977	2.006058	-0.202494	-0.146444	0.213810	-1.235107	-0.194092	-0.440674
46680		10.681019	1.261336	1.460663	-0.264729	-0.238487	0.176811	-1.240479	-0.199707	-0.437256
46681		11.428685	1.119444	0.832729	-0.351063	-0.310253	0.121068	-1.242676	-0.198730	-0.433105
46682		11.952589	0.787608	0.041013	-0.460346	-0.367119	0.052206	-1.232910	-0.193848	-0.420654
46683		12.246214	0.715662	-0.676381	-0.522377	-0.430775	-0.030433	-1.245117	-0.202881	-0.420410
46684		12.382191	0.920335	-1.394241	-0.565876	-0.423652	-0.125532	-1.244629	-0.199463	-0.409668
46685		12.960305	1.053897	-1.281856	-0.559050	-0.276141	-0.198149	-1.244141	-0.204590	-0.414795
46686		13.700159	1.028276	-0.254186	-0.541168	0.096929	-0.240783	-1.257568	-0.193359	-0.412598
46687		13.593507	0.161958	0.754292	-0.578834	0.456132	-0.285493	-1.245361	-0.196289	-0.423340
46688		13.119976	-1.310681	1.730338	-0.568848	0.614222	-0.331254	-1.241699	-0.197266	-0.437256
46689		12.536807	-2.017999	2.461745	-0.488861	0.521711	-0.383496	-1.233154	-0.206299	-0.436035
46690		12.678778	-2.220660	2.529653	-0.335581	0.399777	-0.400164	-1.234375	-0.209473	-0.439453
46691		13.009716	-2.021610	2.785590	-0.089332	0.509599	-0.392345	-1.226074	-0.211914	-0.445801
46692		12.715215	-1.424184	3.450600	0.178154	0.647314	-0.361688	-1.222168	-0.218994	-0.464844
46693		11.689158	-1.197603	3.828331	0.260209	0.571235	-0.312861	-1.215332	-0.220947	-0.461670
46694		10.976505	-0.897179	3.394338	0.277005	0.311199	-0.283469	-1.217773	-0.222656	-0.469971
46695		10.361283	0.151473	3.106737	0.302883	0.240739	-0.314882	-1.218750	-0.236572	-0.467773
46696		9.265606	1.433381	3.566670	0.273285	0.312013	-0.339214	-1.208984	-0.241943	-0.468262
46697		7.780384	2.343581	4.286864	0.140797	0.377094	-0.345099	-1.207764	-0.237305	-0.470703
46698		6.731719	2.490345	4.871546	-0.040381	0.365455	-0.326630	-1.202881	-0.239746	-0.486084
46699		6.539418	2.378595	4.988062	-0.239689	0.255279	-0.305391	-1.194336	-0.247070	-0.478516
46700		6.856558	1.431252	4.542300	-0.431325	0.136276	-0.277117	-1.195068	-0.248291	-0.487061
46701		7.517153	0.207312	3.899982	-0.525628	0.134691	-0.290111	-1.195068	-0.251465	-0.489258
46702		8.406780	-0.685960	3.774745	-0.486890	0.110981	-0.293648	-1.191650	-0.249756	-0.485352
46703		8.955905	-1.559412	3.355410	-0.436962	0.045382	-0.270386	-1.192871	-0.243164	-0.491211
46704		9.409418	-1.921453	2.869174	-0.276234	-0.041750	-0.275649	-1.187500	-0.242188	-0.493164
46705		9.677792	-1.622580	2.586881	-0.080606	-0.088407	-0.275788	-1.187256	-0.251465	-0.494385
46706		9.653770	-1.362028	2.645410	0.015394	-0.106074	-0.272748	-1.190186	-0.257324	-0.493164
46707		9.366124	-1.153471	2.579587	0.063231	-0.148202	-0.258101	-1.191406	-0.263184	-0.495117
46708		9.450884	-0.436997	2.646305	0.111991	-0.162548	-0.247400	-1.182861	-0.264160	-0.482178
46709		9.542180	0.007649	2.649355	0.101411	-0.146326	-0.198457	-1.187988	-0.267578	-0.492676
46710		9.248535	0.199187	2.746650	0.084632	-0.087934	-0.126374	-1.176514	-0.269775	-0.491943
46711		9.072067	0.078134	3.183416	0.098030	-0.056861	-0.067847	-1.181396	-0.280029	-0.486816
46712		8.889807	-0.205443	3.163868	0.062121	-0.124514	0.000579	-1.188721	-0.274414	-0.483154
46713		8.530288	-0.449242	3.031146	0.125091	-0.169076	0.045212	-1.186523	-0.271240	-0.472656
46714		8.637391	-0.289250	2.945926	0.180443	-0.246486	0.068119	-1.187500	-0.271729	-0.473877
46715		8.480797	-0.480315	2.881036	0.201621	-0.284234	0.079572	-1.199951	-0.266846	-0.471924
46716		8.443582	-0.549455	2.788336	0.224090	-0.320325	0.091508	-1.194092	-0.268555	-0.472900
46717		8.607170	-0.533711	2.753701	0.229276	-0.332121	0.107228	-1.193848	-0.264893	-0.460449
