// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B44076
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z
46507		9.473446	-1.691860	-1.006514	-0.531649	-0.803803	0.143723	-1.331299	0.706543	0.367920
46508		9.364777	-1.718265	-1.181780	-0.549723	-0.820894	0.132021	-1.326660	0.704346	0.385498
46509		9.597733	-1.778466	-1.530474	-0.536408	-0.836564	0.119372	-1.324707	0.708984	0.400635
46510		9.688401	-1.511026	-1.605413	-0.498614	-0.850212	0.114219	-1.322510	0.711182	0.413574
46511		9.592841	-1.518978	-1.739897	-0.525457	-0.857224	0.106691	-1.315674	0.713623	0.431152
46512		9.756656	-1.720923	-1.863850	-0.496798	-0.861713	0.085805	-1.309082	0.715820	0.446289
46513		9.600854	-1.696877	-2.034597	-0.403913	-0.879648	0.091555	-1.307129	0.722900	0.461426
46514		9.351626	-1.690497	-2.068144	-0.454514	-0.878636	0.090992	-1.300293	0.722900	0.479004
46515		9.420666	-1.571367	-2.346489	-0.435759	-0.887961	0.076525	-1.290771	0.715820	0.492188
46516		9.558128	-1.610658	-2.679536	-0.375559	-0.888642	0.065325	-1.291016	0.722900	0.513916
46517		9.587275	-1.541949	-2.843382	-0.387391	-0.876807	0.067153	-1.281982	0.720459	0.527100
46518		9.813971	-1.381337	-3.024082	-0.383886	-0.869615	0.065011	-1.279785	0.722900	0.546631
46519		9.910609	-1.041770	-2.948679	-0.416120	-0.849744	0.059657	-1.277588	0.727539	0.557373
46520		9.836709	-1.015685	-2.870356	-0.533225	-0.835895	0.054990	-1.265869	0.720459	0.574951
46521		9.804313	-1.073267	-2.678811	-0.589163	-0.835682	0.044029	-1.263916	0.725098	0.592285
46522		9.726689	-1.076794	-2.673331	-0.529866	-0.837779	0.027228	-1.256836	0.718018	0.614258
46523		9.515391	-1.327903	-2.530875	-0.489565	-0.840732	0.009728	-1.254395	0.715576	0.625244
46524		9.490720	-1.209887	-2.348138	-0.446196	-0.862797	-0.012695	-1.252441	0.722656	0.642578
46525		9.535069	-1.458951	-2.421529	-0.405153	-0.899346	-0.029061	-1.243164	0.720215	0.655762
46526		9.488920	-1.608696	-2.317684	-0.352167	-0.933237	-0.037810	-1.243164	0.715576	0.675537
46527		9.579085	-1.457936	-2.279215	-0.296361	-0.980702	-0.040389	-1.231689	0.718018	0.692871
46528		9.761639	-1.021796	-2.158053	-0.241781	-1.024516	-0.042457	-1.225342	0.724854	0.710205
46529		9.686374	-0.595593	-2.014101	-0.322321	-1.066696	-0.050826	-1.222412	0.713135	0.725830
46530		9.536741	-0.730402	-2.064533	-0.330612	-1.138731	-0.059179	-1.210938	0.710938	0.747803
46531		9.545286	-1.170994	-2.138722	-0.275079	-1.199884	-0.084689	-1.204346	0.715576	0.762939
46532		9.491060	-1.688774	-2.128623	0.037815	-1.281011	-0.107872	-1.192871	0.710693	0.782715
46533		9.583578	-1.674817	-2.063967	0.239416	-1.358747	-0.109508	-1.192871	0.713135	0.787109
46534		9.598722	-2.111955	-2.412383	0.408802	-1.448976	-0.097993	-1.175049	0.722412	0.808838
46535		10.051346	-2.004893	-2.481206	0.502515	-1.497958	-0.084584	-1.168457	0.724854	0.828369
46536		10.105857	-1.798387	-2.587341	0.371145	-1.520642	-0.074716	-1.152588	0.727051	0.845947
46537		9.735806	-1.862709	-2.670158	0.313451	-1.578180	-0.071062	-1.141113	0.727051	0.861328
46538		9.903007	-1.710853	-2.942940	0.296513	-1.621327	-0.060784	-1.127686	0.729492	0.880859
46539		10.088346	-1.083220	-2.768586	0.196949	-1.658278	-0.058254	-1.109375	0.731934	0.900635
46540		10.248575	-0.838976	-2.820227	0.180466	-1.718126	-0.052907	-1.100586	0.738770	0.917969
46541		11.027064	0.285971	-1.570993	-0.100616	-1.751137	-0.039461	-1.082275	0.731934	0.937988
46542		11.173535	-0.340519	-1.807519	-0.316017	-1.798793	-0.047113	-1.068604	0.731934	0.966309
46543		11.610945	-1.595825	-1.271119	-0.374945	-1.966040	-0.058985	-1.047852	0.724854	0.999512
46544		13.539966	-0.842325	-0.206372	-0.300619	-2.020216	-0.021606	-1.031982	0.724854	1.017090
46545		12.839186	-0.640685	0.914513	-0.127527	-2.101158	0.053045	-1.006836	0.722412	1.047852
46546		12.944784	-0.220325	0.982679	0.135680	-2.259436	0.128294	-0.981934	0.729492	1.067383
46547		14.652523	0.421358	0.571667	0.376149	-2.357259	0.213362	-0.957275	0.734131	1.089355
46548		15.192147	0.436239	-0.561324	0.675160	-2.340118	0.283953	-0.930176	0.741211	1.109131
46549		13.957571	2.586058	2.414388	0.336814	-2.467352	0.332045	-0.895996	0.743652	1.133301
46550		14.242947	2.868348	1.932432	-0.551636	-2.786220	0.424650	-0.864014	0.736572	1.170898
46551		14.018403	-4.037143	-0.579924	-0.982269	-3.048545	0.445664	-0.822754	0.727295	1.204102
46552		14.425027	-5.197097	-1.061529	-0.634003	-3.195787	0.481142	-0.786133	0.724854	1.243896
46553		14.174792	-5.190497	-1.649601	-0.371769	-3.224809	0.473833	-0.742920	0.722656	1.270508
46554		13.760836	-4.927200	-2.813352	-0.100510	-3.157881	0.394268	-0.702393	0.732178	1.299072
46555		12.987675	-4.068759	-4.166782	-0.177312	-2.989381	0.307903	-0.660889	0.722656	1.312744
46556		11.899561	-4.688369	-6.133648	0.033433	-2.784825	0.226361	-0.626953	0.725098	1.330566
46557		10.719643	-3.876639	-6.531203	0.486482	-2.538327	0.177784	-0.588379	0.729980	1.348145
46558		9.242631	-4.427780	-7.775303	0.917460	-2.401916	0.137420	-0.559570	0.746338	1.352539
46559		7.418987	-3.876304	-8.577558	1.045026	-2.278649	0.201189	-0.525391	0.744141	1.353027
46560		7.018104	-2.588844	-7.863337	0.449964	-1.976275	0.286661	-0.502441	0.744141	1.366211
46561		7.490204	-0.073650	-6.495005	-0.555594	-1.569703	0.385487	-0.479248	0.730225	1.371338
46562		7.988831	0.358730	-5.140314	-1.214416	-1.136614	0.403801	-0.459961	0.702148	1.393799
46563		8.043414	0.527317	-5.090917	-0.906113	-0.665705	0.434387	-0.455322	0.702148	1.398193
46564		6.641119	0.491040	-5.637249	-0.953862	-0.232443	0.410669	-0.451904	0.673828	1.412109
46565		5.686219	0.157829	-6.162680	-0.975944	0.159404	0.324398	-0.449463	0.666992	1.409912
46566		5.579981	-0.036364	-6.928028	-0.922756	0.498871	0.234091	-0.453369	0.650391	1.416992
46567		5.484092	-0.828232	-6.771179	-1.131318	0.880730	0.090006	-0.477539	0.629395	1.421387
46568		5.184176	-1.409348	-6.711481	-0.702266	1.190114	0.007439	-0.492920	0.615234	1.417236
46569		5.330060	-1.108447	-6.439829	-0.420094	1.460604	-0.007300	-0.517578	0.605713	1.406250
46570		5.434633	-0.590008	-6.296743	-0.182617	1.730509	0.026333	-0.540039	0.601074	1.397461
46571		5.300910	-0.911645	-6.415514	-0.100536	1.989762	0.074623	-0.572021	0.601074	1.388428
46572		5.568552	-1.007281	-6.554797	0.272882	2.223824	0.114921	-0.605957	0.596191	1.368408
46573		5.843361	-0.499254	-6.601335	0.432447	2.474098	0.094297	-0.637695	0.596191	1.342041
46574		5.891439	-0.475954	-6.670452	0.383440	2.706084	0.042445	-0.676514	0.598389	1.315430
46575		6.020336	-0.556517	-6.766409	0.421404	2.920288	-0.014498	-0.724365	0.600830	1.295166
46576		5.941605	-0.564139	-6.734669	0.464561	3.135039	-0.053264	-0.756348	0.603027	1.268799
46577		5.847766	-0.475675	-6.714621	0.503957	3.331285	-0.093051	-0.806641	0.607666	1.230957
46578		5.606302	-0.738564	-6.820921	0.538345	3.520352	-0.150850	-0.849854	0.607666	1.191406
46579		5.640919	-1.019843	-7.357435	0.664813	3.696803	-0.240309	-0.899902	0.607666	1.149414
46580		6.067152	-1.016257	-7.901549	0.759745	3.876009	-0.351512	-0.947510	0.605225	1.114258
46581		6.168685	-1.504693	-7.836002	0.443779	4.088210	-0.462782	-0.993164	0.605225	1.061523
46582		6.317503	-1.250416	-7.521028	0.231328	4.253863	-0.518524	-1.044922	0.595703	1.017578
46583		6.615245	-1.254723	-7.274254	0.006391	4.409061	-0.550585	-1.092285	0.583984	0.960693
46584		6.687418	-1.679773	-7.215195	-0.064720	4.531991	-0.569353	-1.139648	0.572266	0.908203
46585		6.805535	-2.165681	-7.265199	0.035297	4.647474	-0.574206	-1.187012	0.562988	0.847168
46586		7.008435	-2.444517	-7.265848	0.309922	4.747809	-0.591127	-1.234375	0.549072	0.785889
46587		7.332961	-2.242898	-7.297469	0.619040	4.829881	-0.619670	-1.275391	0.553711	0.711426
46588		7.782226	-1.764286	-7.195616	0.759074	4.902953	-0.656869	-1.306641	0.537354	0.639648
46589		8.298146	-1.265886	-7.194801	0.796069	4.966951	-0.670872	-1.340820	0.539795	0.561035
46590		8.782621	-0.492418	-6.887989	0.816226	5.002319	-0.673142	-1.376709	0.528076	0.486816
46591		9.099080	0.133761	-6.509402	0.660556	5.023240	-0.681581	-1.403564	0.518799	0.406250
46592		9.346870	0.172267	-6.290371	0.435269	5.012983	-0.695970	-1.425781	0.502686	0.330322
46593		9.661589	-0.300411	-5.807425	0.228740	4.975468	-0.699697	-1.445557	0.483887	0.247803
46594		10.081728	-1.026928	-5.287878	0.200717	4.903386	-0.696172	-1.461182	0.479492	0.176025
46595		10.429685	-1.567568	-4.624115	0.302090	4.764816	-0.693650	-1.471924	0.463135	0.102295
46596		10.813798	-1.647690	-4.073427	0.442191	4.603858	-0.715908	-1.478271	0.451660	0.021973
46597		11.331175	-1.877529	-3.829278	0.576436	4.438267	-0.745927	-1.484619	0.437744	-0.049561
46598		11.387582	-1.819756	-3.510057	0.828906	4.254775	-0.770683	-1.484131	0.426025	-0.131836
46599		11.251789	-1.525422	-3.138789	1.098192	4.029094	-0.796358	-1.478760	0.405273	-0.198730
46600		10.836263	-1.210268	-2.944230	1.271826	3.768695	-0.817962	-1.471436	0.388916	-0.259277
46601		10.113264	-0.813204	-4.759942	1.586616	3.489359	-0.811360	-1.470459	0.365723	-0.323975
46602		9.050699	0.383993	-1.919842	1.058212	3.285139	-0.813493	-1.458496	0.349365	-0.377686
46603		7.633060	2.802069	-1.107216	0.839646	2.879173	-0.672921	-1.451172	0.337891	-0.418701
46604		7.339007	2.816685	-0.587446	0.237748	2.441547	-0.513907	-1.450684	0.328613	-0.457520
46605		6.737673	1.567581	-0.261520	-0.298653	1.954815	-0.334968	-1.437256	0.331055	-0.483643
46606		5.736334	-0.227342	0.184062	-0.667866	1.390831	-0.163877	-1.428467	0.340332	-0.496826
46607		5.313562	-2.387088	0.132379	-0.778419	0.761310	-0.024044	-1.430664	0.338135	-0.507568
46608		5.387625	-3.420240	-0.417600	-0.546588	0.131507	0.092506	-1.426025	0.335693	-0.498779
46609		5.626208	-3.598647	-1.171951	-0.257660	-0.448462	0.189210	-1.426270	0.344971	-0.490234
46610		5.776924	-3.669985	-1.942155	0.082046	-0.957585	0.273791	-1.437988	0.349609	-0.470947
46611		6.124231	-3.278963	-2.475473	0.435175	-1.397826	0.365165	-1.442871	0.358887	-0.451660
46612		6.923836	-2.873029	-2.751865	0.538398	-1.780275	0.502786	-1.449707	0.361328	-0.425781
46613		7.422757	-3.537687	-3.486884	0.740952	-2.106295	0.621932	-1.447998	0.372803	-0.393311
46614		8.199267	-3.431494	-0.071615	1.163880	-2.387064	0.642202	-1.454834	0.377441	-0.363037
46615		18.787027	1.344285	11.080683	1.374022	-1.624168	0.560210	-1.462158	0.386719	-0.348145
46616		22.173682	6.424076	8.720175	2.259495	-0.767458	0.373316	-1.464355	0.384521	-0.354736
46617		16.228745	1.822979	2.974950	3.177284	-0.627440	0.248240	-1.459717	0.382080	-0.358887
46618		10.660972	0.494210	-1.956715	3.216021	-0.943629	0.221262	-1.461670	0.372803	-0.363037
46619		7.603104	3.626393	-2.412138	3.347876	-1.454887	0.400651	-1.463867	0.372803	-0.343506
46620		11.150189	10.414655	-1.236261	2.813961	-1.676853	0.592457	-1.466064	0.367920	-0.339111
46621		15.121812	12.254469	-2.346818	0.734362	-1.671627	0.749156	-1.468994	0.386719	-0.302490
46622		14.647851	4.979438	-2.416014	-1.495953	-1.664935	0.824523	-1.471924	0.403076	-0.270264
46623		12.145159	-6.501951	-1.585535	-2.711651	-1.729189	0.772474	-1.472656	0.424072	-0.229492
46624		11.665798	-14.229682	-1.847064	-2.061451	-1.863853	0.787136	-1.471191	0.445068	-0.193115
46625		11.700457	-12.348500	-1.559414	-0.193648	-1.931583	0.798992	-1.474121	0.461426	-0.163086
46626		10.194405	-6.620356	-1.926372	1.260301	-1.835211	0.683544	-1.467529	0.468262	-0.143555
46627		8.654995	-1.848021	-2.461700	1.623619	-1.611065	0.510680	-1.467773	0.473145	-0.132813
46628		7.763374	1.939191	-1.133393	0.832290	-1.388973	0.436703	-1.468018	0.477783	-0.115479
46629		8.404742	1.954405	-0.797972	-0.421664	-1.237821	0.439383	-1.466309	0.494141	-0.085449
46630		10.185080	0.222028	-1.575669	-1.143347	-1.129971	0.454194	-1.466553	0.500977	-0.070313
46631		11.343587	-1.799559	-2.847106	-1.008924	-1.051736	0.444861	-1.458252	0.517334	-0.048828
46632		11.224924	-1.364041	-2.841639	-0.423183	-0.974342	0.401848	-1.460205	0.512695	-0.029297
46633		10.764120	-0.077347	-1.761566	0.063555	-0.905567	0.338348	-1.456543	0.531494	-0.012207
46634		10.403966	0.428866	-0.983237	0.415340	-0.849323	0.302922	-1.458740	0.533691	-0.005615
46635		9.664695	0.354283	-0.462324	0.340091	-0.796959	0.318748	-1.450195	0.545410	-0.001465
46636		9.316597	-0.259957	0.289835	0.047349	-0.756576	0.331147	-1.448242	0.552490	0.013428
46637		9.564564	-1.691014	1.055745	-0.280222	-0.725938	0.326209	-1.443604	0.552490	0.026611
46638		9.632592	-3.331633	1.206523	-0.350113	-0.706864	0.312296	-1.439453	0.564209	0.039551
46639		9.256833	-3.772832	0.536238	-0.103082	-0.701412	0.297382	-1.435059	0.566406	0.050293
46640		8.849796	-2.364693	0.373327	0.151826	-0.701335	0.275291	-1.433350	0.578125	0.061035
46641		8.917094	-1.403142	-0.104105	0.133362	-0.701551	0.249073	-1.431396	0.587402	0.071533
46642		9.550776	-0.847942	-0.571068	-0.021909	-0.696967	0.244768	-1.424805	0.594482	0.084717
46643		10.099840	-0.337378	-0.751649	-0.047503	-0.700556	0.265472	-1.422852	0.601563	0.088867
46644		10.244488	0.460144	-0.830970	-0.111191	-0.703426	0.274625	-1.420654	0.606201	0.104004
46645		9.762701	0.947649	-0.279318	-0.164899	-0.711497	0.277493	-1.418701	0.610840	0.121338
46646		9.514879	0.045125	0.277625	-0.260295	-0.733287	0.259162	-1.414063	0.613281	0.127686
46647		9.596991	-1.405030	0.177754	-0.248484	-0.767819	0.256448	-1.410156	0.627197	0.145020
46648		9.553367	-2.635539	-0.129367	0.000520	-0.820514	0.261134	-1.406006	0.634277	0.151367
46649		9.433996	-2.582422	-0.341431	0.264121	-0.846531	0.261683	-1.401611	0.638916	0.157715
46650		9.415546	-1.825474	-0.513198	0.362319	-0.845443	0.261386	-1.395020	0.645996	0.170654
46651		9.803811	-0.761527	-1.075410	0.303391	-0.818434	0.246126	-1.392822	0.650635	0.181641
46652		9.940145	-0.198878	-1.370403	-0.024857	-0.766172	0.236178	-1.388672	0.659912	0.190186
46653		9.738875	-0.827412	-1.860216	-0.157052	-0.738483	0.199929	-1.386719	0.664795	0.198730
46654		9.886459	-1.131146	-2.013271	-0.173909	-0.737201	0.200170	-1.382080	0.666992	0.220459
46655		10.037210	-0.942382	-1.792370	-0.175793	-0.711710	0.221024	-1.382568	0.676270	0.226807
46656		9.740851	-0.636559	-1.311488	-0.225788	-0.703568	0.226650	-1.371338	0.678711	0.241943
46657		9.486908	-0.972707	-1.127562	-0.304547	-0.713442	0.228038	-1.374023	0.690430	0.250488
46658		9.479706	-1.059859	-0.966147	-0.315677	-0.732231	0.238913	-1.362549	0.690430	0.265869
46659		9.384684	-1.159341	-0.818539	-0.350766	-0.749352	0.248014	-1.363037	0.699707	0.280762
46660		9.384341	-1.487371	-0.848668	-0.256970	-0.787447	0.250261	-1.353760	0.697510	0.293945
46661		9.520532	-1.908707	-1.025742	-0.134746	-0.822421	0.242050	-1.354248	0.711426	0.302490
46662		9.711346	-1.261823	-1.096601	0.012939	-0.863355	0.261373	-1.347412	0.708984	0.313477
46663		9.535809	-0.713577	-1.000630	-0.079531	-0.886207	0.288278	-1.343506	0.725586	0.328369
46664		9.380147	-0.798510	-1.104720	-0.190767	-0.921169	0.302109	-1.338867	0.723145	0.345703
46665		9.035755	-0.727126	-0.941397	-0.265014	-0.970515	0.321149	-1.330078	0.727783	0.363281
46666		9.039535	-1.227282	-0.805089	-0.359777	-1.033075	0.332490	-1.326172	0.746582	0.377930
46667		9.286397	-1.645376	-0.822038	-0.322924	-1.084868	0.340753	-1.317139	0.751221	0.397705
46668		9.391494	-1.703224	-1.379678	-0.199832	-1.133641	0.358716	-1.308350	0.755859	0.415039
46669		9.735603	-1.338316	-1.881053	-0.232192	-1.149555	0.374520	-1.303955	0.758057	0.434570
46670		9.968813	-1.451787	-2.853820	-0.233617	-1.147003	0.380756	-1.295166	0.767578	0.447510
46671		9.812746	-1.194603	-3.172808	-0.299130	-1.125385	0.378937	-1.283936	0.774414	0.471436
46672		9.800269	-1.529009	-3.297857	-0.343113	-1.121308	0.366530	-1.272949	0.781494	0.484375
46673		10.049585	-1.827389	-2.901653	-0.409240	-1.119454	0.357759	-1.268555	0.783936	0.501709
46674		9.780468	-1.870169	-2.513769	-0.418290	-1.126045	0.352660	-1.254883	0.786133	0.521484
46675		9.362960	-1.924871	-2.165775	-0.419725	-1.170244	0.351245	-1.248535	0.797852	0.542969
46676		9.515082	-1.564126	-1.752937	-0.428198	-1.227754	0.348480	-1.237305	0.800293	0.564941
46677		9.904656	-1.280340	-1.834520	-0.436286	-1.301751	0.350400	-1.232910	0.807129	0.588623
46678		10.020959	-0.667401	-1.856829	-0.350567	-1.368368	0.346327	-1.215088	0.812012	0.606201
46679		9.945569	-0.763344	-1.807284	-0.359158	-1.451977	0.333975	-1.208496	0.821289	0.638672
46680		9.885792	-1.235856	-1.922586	-0.356705	-1.554175	0.314047	-1.194824	0.818848	0.654053
46681		9.991261	-1.740748	-1.945697	-0.296337	-1.650527	0.304633	-1.178955	0.823486	0.682373
46682		10.118361	-2.277545	-1.858359	-0.240955	-1.736350	0.298331	-1.167480	0.821289	0.708740
46683		10.617576	-1.928361	-1.651266	-0.262570	-1.818245	0.311348	-1.149658	0.825928	0.739258
46684		10.794369	-2.111041	-1.473245	-0.390810	-1.890673	0.347776	-1.143311	0.837646	0.756592
46685		10.891925	-2.216393	-1.547381	-0.446323	-2.001913	0.377075	-1.115723	0.835205	0.787354
46686		11.356870	-1.440257	-0.562272	-0.568498	-2.072727	0.405148	-1.100098	0.842285	0.817871
46687		11.834248	-2.073302	-1.500912	-0.603782	-2.134362	0.391939	-1.072754	0.839844	0.844238
46688		12.341595	-2.301834	-2.713650	-0.417785	-2.303688	0.390963	-1.050049	0.842285	0.883545
46689		13.941186	0.057840	-2.299637	-0.465942	-2.318344	0.443624	-1.027100	0.837402	0.914307
46690		13.647606	0.220041	-2.066779	-0.594600	-2.300334	0.491399	-1.002441	0.842285	0.947266
46691		13.533031	0.505523	-2.352379	-0.620041	-2.346358	0.478102	-0.974854	0.839844	0.975830
46692		14.553313	0.377948	-2.603959	-0.697353	-2.372264	0.445375	-0.952148	0.839844	1.013184
46693		16.475539	2.554070	0.631806	-1.205270	-2.381891	0.464779	-0.921875	0.823486	1.050781
46694		17.761286	3.596393	2.639372	-1.979771	-2.402755	0.549799	-0.896240	0.806885	1.094971
46695		16.879009	1.993673	2.623754	-2.361579	-2.408428	0.593355	-0.868164	0.783447	1.145752
46696		14.114307	-0.611449	1.550203	-3.000668	-2.501106	0.646022	-0.830322	0.748291	1.199219
46697		12.311436	-4.442131	-1.901138	-2.811083	-2.763899	0.632352	-0.790527	0.720215	1.256836
46698		12.720475	-6.517168	-3.544005	-2.561248	-2.894590	0.539560	-0.755371	0.692139	1.292725
46699		13.588252	-6.472764	-4.029179	-2.460855	-2.816818	0.416420	-0.720215	0.668701	1.339355
46700		13.270444	-6.362662	-4.963786	-1.851646	-2.647844	0.266094	-0.685059	0.640625	1.368652
46701		12.306396	-6.242833	-5.825256	-0.351305	-2.349953	0.126083	-0.650635	0.635986	1.386719
46702		11.203490	-5.469898	-5.408021	0.708894	-1.974328	-0.002309	-0.630615	0.647705	1.393066
46703		8.569226	-6.088228	-6.805480	1.433132	-1.842228	-0.039287	-0.605957	0.654785	1.386719
46704		6.283386	-6.438714	-9.611520	1.902228	-1.876789	0.043462	-0.579590	0.678223	1.388672
46705		5.260102	-4.469371	-9.174825	1.199445	-1.805161	0.202434	-0.554932	0.685303	1.384521
46706		4.815613	-2.235274	-7.069906	-0.158260	-1.530887	0.384511	-0.531738	0.673828	1.400146
46707		6.796321	-0.614480	-4.726458	-0.955782	-1.244298	0.459363	-0.512695	0.657227	1.416016
46708		8.885934	-0.168533	-4.137050	-0.801165	-0.737615	0.401100	-0.500977	0.643311	1.418701
46709		7.416645	0.939679	-4.733673	-0.525708	-0.232906	0.321915	-0.495850	0.633789	1.425537
46710		6.339663	0.481761	-5.728874	-0.539162	0.151384	0.201065	-0.502441	0.624512	1.421143
46711		5.682897	1.303279	-5.031736	-0.482418	0.565813	0.052997	-0.512939	0.601074	1.421631
46712		4.940273	-0.350007	-6.150611	-0.173898	0.906488	-0.098191	-0.528809	0.603271	1.416992
46713		4.620266	-0.386292	-6.018592	0.269094	1.252672	-0.224763	-0.546875	0.598633	1.399658
46714		4.682783	-0.819113	-6.206733	0.397413	1.583864	-0.279870	-0.578613	0.593994	1.392822
46715		4.919805	0.225323	-5.838296	0.396809	1.884102	-0.251149	-0.607910	0.589111	1.373047
46716		5.143587	0.184875	-5.927143	0.245091	2.174374	-0.205927	-0.637695	0.596191	1.350830
46717		5.151640	-0.133559	-5.989196	0.158742	2.459228	-0.169210	-0.678467	0.586670	1.341797
46718		5.083282	-0.927845	-6.294217	0.195828	2.708137	-0.130802	-0.712402	0.586670	1.306641
46719		5.171213	-1.226076	-6.449149	0.452951	2.955909	-0.130839	-0.755859	0.591309	1.288574
46720		5.083358	-1.503615	-6.988193	0.696756	3.198761	-0.188753	-0.799316	0.598389	1.248779
